  Frame #         RMSD         rGyr      intraHB        MolSA         SASA          PSA
       82        1.038        5.433            1      449.150       49.660      196.745
       83        0.988        5.485            1      449.463       46.231      193.596
       84        0.887        5.462            1      450.946       67.696      189.298
       85        0.846        5.473            1      449.943       68.464      190.696
       86        0.885        5.449            1      452.090       62.024      186.358
       87        1.100        5.521            1      450.959       63.418      188.661
       88        1.259        5.522            1      447.849       75.789      186.957
       89        1.173        5.522            1      449.347       50.440      192.045
       90        1.039        5.441            1      450.336       66.518      186.612
       91        0.905        5.455            1      449.755       63.318      194.888
       92        1.060        5.541            1      451.428       67.766      189.711
       93        1.024        5.510            1      447.904       44.676      197.281
       94        0.889        5.506            1      447.937       50.499      188.035
       95        1.047        5.460            1      447.437       37.585      199.608
       96        1.238        5.582            1      453.436       49.312      184.625
       97        0.967        5.579            1      449.675       59.497      183.759
       98        0.982        5.479            1      448.016       53.308      190.304
       99        1.151        5.575            1      453.402       78.261      191.235
      100        1.114        5.497            1      450.079       53.455      193.293
      101        1.185        5.590            1      452.742       68.880      191.731
      102        1.094        5.536            1      451.364       54.343      196.602
      103        1.206        5.434            1      444.332       46.643      191.936
      104        1.120        5.537            1      451.285       67.718      191.268
      105        1.136        5.496            1      449.150       53.492      189.762
      106        1.141        5.570            1      452.170       49.362      189.266
      107        1.318        5.478            1      451.625       47.342      192.075
      108        0.879        5.497            1      451.091       53.551      192.020
      109        0.962        5.426            0      449.019       43.446      190.308
      110        1.008        5.428            1      444.381       46.700      190.894
      111        0.793        5.463            1      447.703       57.112      187.917
      112        1.034        5.571            1      451.530       36.255      188.566
      113        0.891        5.407            1      450.079       73.448      188.045
      114        0.810        5.590            1      450.335       76.147      190.797
      115        1.037        5.507            1      449.627       87.889      192.935
      116        0.946        5.503            1      447.546       74.763      191.153
      117        0.953        5.461            1      447.756       54.416      192.739
      118        1.202        5.507            1      452.774       57.426      196.042
      119        0.927        5.497            1      448.455       70.476      187.492
      120        0.626        5.393            1      449.681       73.008      193.286
      121        0.769        5.498            1      453.676      101.851      188.724
      122        0.776        5.476            1      450.592       98.978      187.160
      123        0.913        5.491            1      445.773       65.041      202.431
      124        1.164        5.584            1      453.478       60.823      194.864
      125        1.267        5.583            1      454.600       57.488      189.668
      126        1.175        5.534            1      448.940       78.895      185.788
      127        1.307        5.557            1      453.268       61.764      193.392
      128        1.091        5.554            1      448.206       64.116      195.596
      129        1.062        5.541            1      451.939       69.736      186.085
      130        1.082        5.539            1      450.271       60.027      188.916
      131        1.014        5.576            1      451.465       72.284      188.858
      132        1.353        5.583            0      450.274       56.046      183.407
      133        1.208        5.555            1      451.589       71.732      187.353
      134        1.036        5.594            1      452.625       82.652      193.480
      135        1.176        5.565            1      452.480       72.929      189.268
      136        1.302        5.596            1      448.534       84.447      191.000
      137        0.611        5.473            1      448.958       83.560      194.244
      138        0.521        5.530            1      453.784      123.569      191.764
      139        0.725        5.458            1      451.181      121.935      186.441
      140        0.744        5.584            1      452.373       93.625      187.916
      141        0.671        5.506            1      452.542      108.480      191.883
      142        0.776        5.412            0      446.564      100.235      189.460
      143        0.672        5.441            1      450.160      115.961      187.065
      144        0.987        5.476            1      447.887      119.823      184.319
      145        0.835        5.553            0      451.159      115.139      184.437
      146        0.869        5.552            1      450.481       96.983      186.143
      147        0.788        5.472            1      449.748      136.333      182.254
      148        0.790        5.487            1      445.060      103.999      195.828
      149        0.657        5.499            0      451.720      100.583      187.774
      150        0.783        5.466            0      450.756      132.931      181.448
      151        0.669        5.535            1      452.819      105.084      187.710
      152        0.691        5.628            1      455.603      142.803      186.292
      153        0.594        5.566            1      451.046       98.357      188.855
      154        1.018        5.567            1      451.738      112.497      180.721
      155        0.699        5.503            0      453.091      105.364      186.305
      156        0.739        5.454            0      448.228      118.475      183.901
      157        0.652        5.481            1      447.326       97.644      192.541
      158        0.668        5.452            1      448.328      123.777      187.492
      159        0.714        5.486            1      448.326       91.026      190.733
      160        0.771        5.501            1      452.272       95.876      186.656
      161        0.710        5.484            1      451.775       73.647      191.307
      162        0.812        5.527            1      450.306       69.438      193.738
      163        0.728        5.525            1      450.619       70.531      184.143
      164        0.656        5.468            1      448.399       65.724      192.089
      165        0.817        5.453            1      446.744       71.011      194.105
      166        1.097        5.585            1      452.084       51.578      187.164
      167        1.318        5.628            1      454.639       45.990      194.786
      168        1.310        5.569            1      446.244       56.474      192.913
      169        1.072        5.580            1      452.179       43.709      198.673
      170        1.108        5.611            1      451.434       33.887      193.986
      171        1.054        5.653            1      451.856       54.369      182.146
      172        0.856        5.595            1      451.593       90.891      193.390
      173        0.732        5.526            1      450.458       50.855      184.250
      174        0.580        5.489            1      452.249       56.781      195.195
      175        0.825        5.466            1      449.635       61.168      186.570
      176        0.786        5.438            0      448.397       95.505      185.078
      177        0.894        5.575            1      451.304       83.126      184.449
      178        0.685        5.489            1      448.009       70.674      188.722
      179        1.127        5.555            1      443.761       51.229      184.881
      180        1.045        5.524            1      450.950       56.102      198.767
      181        0.714        5.521            1      450.200       62.755      191.938
      182        0.767        5.552            0      449.134       87.069      187.862
      183        0.605        5.546            1      450.212       72.239      188.332
      184        0.746        5.517            1      448.230       75.915      186.261
      185        0.960        5.569            1      446.974       98.515      186.275
      186        0.714        5.469            1      450.954       69.641      194.867
      187        0.735        5.546            1      452.448       71.499      183.108
      188        0.669        5.525            1      450.232       72.444      185.759
      189        0.951        5.450            1      451.115       64.694      196.469
      190        0.808        5.583            1      453.248       70.537      188.711
      191        0.909        5.481            1      449.968       65.836      187.748
      192        0.906        5.518            0      453.330       78.197      186.820
      193        0.855        5.508            1      451.374       55.160      186.356
      194        0.827        5.492            0      451.030       65.990      192.722
      195        0.817        5.507            1      451.368       60.111      190.131
      196        0.915        5.496            1      446.873       68.926      181.862
      197        0.892        5.502            1      447.852       62.316      185.257
      198        0.894        5.507            1      450.849       73.894      193.546
      199        0.882        5.341            1      444.583       57.131      195.575
      200        0.887        5.522            1      448.639       43.337      188.053
      201        0.843        5.457            1      447.693       71.234      190.396
      202        0.926        5.483            1      451.209       55.072      191.124
      203        0.754        5.522            1      449.243       67.453      189.098
      204        0.808        5.497            0      453.004       61.886      191.333
      205        0.760        5.482            1      452.894       47.091      190.459
      206        0.770        5.470            1      444.692       50.187      178.483
      207        0.834        5.488            1      446.466       59.485      184.051
      208        0.907        5.337            1      448.597       64.735      187.837
      209        0.828        5.415            1      449.116       64.156      190.494
      210        0.809        5.375            1      449.524       80.460      191.586
      211        1.003        5.464            0      447.734      102.707      188.053
      212        0.868        5.477            1      451.144       53.786      191.542
      213        0.831        5.504            1      448.727       66.415      187.230
      214        0.808        5.480            1      449.501       61.982      191.444
      215        0.858        5.419            1      451.911       71.387      190.691
      216        0.758        5.480            1      448.791       71.206      184.076
      217        0.718        5.523            1      449.004       67.145      184.209
      218        0.838        5.462            1      448.315       52.693      190.923
      219        0.875        5.539            1      452.078       74.230      185.139
      220        0.796        5.497            1      449.619       59.326      187.451
      221        0.931        5.574            1      449.133       54.543      189.417
      222        0.718        5.531            1      453.204       41.840      191.046
      223        0.901        5.484            1      442.626       70.490      187.996
      224        0.768        5.552            1      449.256       64.555      183.949
      225        0.702        5.469            1      448.082       57.139      191.613
      226        0.795        5.456            1      449.051       69.521      188.706
      227        0.719        5.511            1      451.367       67.787      185.872
      228        0.786        5.510            1      449.841       60.723      184.256
      229        0.844        5.557            1      449.258       72.695      187.335
      230        0.872        5.508            1      446.611       84.885      182.447
      231        0.728        5.481            0      452.180       60.246      192.971
      232        0.772        5.412            1      450.556       80.329      185.478
      233        0.740        5.419            1      445.354       61.595      187.534
      234        0.916        5.467            1      446.587       60.692      182.404
      235        1.026        5.529            1      449.491       56.210      180.302
      236        0.939        5.542            1      450.974       48.333      183.577
      237        0.762        5.437            1      448.627       71.408      189.636
      238        0.853        5.531            1      448.222       62.603      183.066
      239        1.039        5.542            1      450.084       92.091      187.860
      240        0.813        5.518            1      449.932       77.808      190.137
      241        0.849        5.527            1      450.333       71.899      183.042
      242        0.998        5.509            1      446.784       68.434      189.134
      243        0.923        5.572            1      447.001       93.201      181.866
      244        1.114        5.485            0      447.496       90.388      185.681
      245        1.053        5.541            1      447.475       66.477      182.951
      246        1.014        5.567            1      450.940       67.397      187.808
      247        0.917        5.545            1      450.901       55.115      188.590
      248        1.014        5.502            1      450.114       85.394      185.740
      249        0.892        5.542            1      448.814       76.904      181.867
      250        0.889        5.489            1      450.306       59.415      187.847
      251        1.003        5.554            1      447.518       68.463      195.250
      252        0.933        5.569            1      449.551       69.305      186.397
      253        0.741        5.413            1      446.321       73.950      194.265
      254        0.828        5.449            1      451.426       68.792      191.610
      255        0.862        5.523            1      449.850       83.428      187.968
      256        0.841        5.530            1      451.183       79.008      187.394
      257        0.951        5.552            0      450.674       86.529      183.191
      258        0.993        5.550            1      448.623       72.722      187.469
      259        0.977        5.563            1      451.538       71.965      184.569
      260        0.769        5.500            1      448.791       92.746      189.373
      261        0.736        5.499            1      447.800       62.472      187.234
      262        0.691        5.510            1      451.190       84.991      189.059
      263        0.797        5.512            1      444.762       85.409      185.560
      264        0.996        5.517            1      449.773       73.191      186.627
      265        0.793        5.561            1      452.028       59.683      191.667
      266        0.863        5.475            1      448.857       52.348      186.096
      267        1.034        5.516            1      449.311       61.777      184.206
      268        0.894        5.551            1      451.185       49.948      183.551
      269        1.003        5.569            1      452.759       65.809      188.200
      270        0.991        5.514            1      444.855       66.542      192.542
      271        0.947        5.536            1      450.257       61.370      185.890
      272        0.941        5.531            1      446.551       69.896      183.136
      273        1.046        5.586            1      448.748       61.055      187.061
      274        0.828        5.604            1      452.318       72.759      193.963
      275        0.882        5.511            1      447.421       68.400      192.603
      276        0.806        5.429            1      447.530       41.543      195.737
      277        0.665        5.493            1      450.882       72.911      187.012
      278        0.765        5.504            1      452.397       54.251      186.818
      279        0.909        5.471            1      447.922       56.023      191.620
      280        0.832        5.466            1      447.866       54.389      188.029
      281        0.799        5.496            1      447.901       56.034      187.009
      282        0.782        5.496            1      451.604       72.262      195.789
      283        1.011        5.592            1      448.629       89.156      184.308
      284        0.972        5.454            1      449.099       67.839      187.893
      285        0.900        5.397            1      449.868       69.065      188.840
      286        0.781        5.401            1      449.048       69.196      188.141
      287        0.648        5.384            1      443.399       78.317      188.311
      288        0.667        5.522            1      448.354       82.507      198.554
      289        1.032        5.548            1      449.406       59.611      189.373
      290        1.052        5.506            1      450.978       86.378      187.228
      291        0.912        5.512            1      446.281       90.767      190.237
      292        0.904        5.522            1      447.342       65.731      186.964
      293        1.001        5.517            1      447.017       89.679      191.178
      294        0.694        5.614            1      451.096       77.078      185.649
      295        0.651        5.618            1      448.436       64.996      185.017
      296        0.539        5.554            1      447.819       69.740      187.304
      297        0.590        5.521            1      449.965       76.335      188.122
      298        0.557        5.586            1      451.943       63.405      184.428
      299        0.762        5.553            1      450.810       99.344      188.527
      300        0.828        5.622            0      452.189      101.330      191.383
      301        0.750        5.525            1      449.446       59.790      189.029
      302        0.590        5.532            1      449.598       81.141      190.598
      303        0.610        5.600            1      451.863       70.657      191.094
      304        0.680        5.526            1      449.683       69.828      190.339
      305        0.661        5.525            1      447.074       61.738      187.485
      306        0.985        5.554            0      447.204       97.893      190.991
      307        0.664        5.530            0      445.658       67.945      183.477
      308        0.669        5.557            1      450.350       51.372      186.995
      309        0.740        5.508            1      450.019       64.016      190.620
      310        0.594        5.588            1      453.001       41.374      187.994
      311        0.660        5.560            1      451.733       59.798      189.818
      312        0.596        5.516            0      449.493       61.148      183.711
      313        0.647        5.540            1      447.714       87.702      185.589
      314        0.821        5.556            0      446.583       42.088      185.477
      315        0.574        5.474            1      446.296       95.963      189.706
      316        0.657        5.588            1      449.037       74.157      188.454
      317        0.722        5.537            1      453.390       63.806      190.425
      318        0.626        5.532            1      447.770       52.729      189.664
      319        0.914        5.628            1      450.735       53.217      189.726
      320        0.929        5.559            1      448.836       66.416      187.328
      321        1.002        5.620            1      448.574       71.345      189.552
      322        1.067        5.589            1      452.653      113.598      189.610
      323        1.000        5.518            1      449.855      101.158      188.587
      324        0.905        5.531            1      454.102       90.730      191.206
      325        1.012        5.585            0      450.461       64.409      193.848
      326        0.876        5.556            1      447.802       86.683      189.186
      327        0.684        5.611            1      447.112       91.189      193.119
      328        0.704        5.588            1      449.534       62.618      190.092
      329        0.663        5.530            0      449.208       77.951      192.269
      330        0.787        5.515            1      448.950      101.308      187.504
      331        0.737        5.562            1      449.433       78.512      188.238
      332        1.032        5.522            1      445.012       62.042      191.555
      333        1.070        5.559            1      449.558       79.179      188.188
      334        0.960        5.540            1      448.569       86.761      189.714
      335        0.903        5.557            1      450.083      105.175      192.266
      336        0.899        5.506            1      446.207       91.433      192.333
      337        0.980        5.602            1      450.414       95.546      185.102
      338        0.934        5.517            1      448.117       82.562      188.701
      339        1.105        5.611            1      448.865       94.894      189.166
      340        0.737        5.560            1      447.850       78.191      192.993
      341        1.209        5.564            1      451.731       75.878      191.343
      342        0.765        5.592            1      447.065       69.753      182.889
      343        0.954        5.578            1      448.991       51.093      189.109
      344        0.979        5.565            1      449.102       85.684      191.774
      345        0.982        5.581            1      445.440       91.034      187.237
      346        0.794        5.538            1      444.748       95.292      186.081
      347        1.089        5.613            1      451.205      105.442      190.034
      348        0.874        5.602            1      450.739      114.187      187.659
      349        1.025        5.636            0      450.558       92.311      195.579
      350        1.264        5.553            1      448.522       90.643      189.361
      351        0.750        5.622            1      451.296       78.235      193.719
      352        0.807        5.558            1      446.282       78.701      187.934
      353        0.998        5.599            1      450.007       80.312      192.795
      354        0.978        5.666            1      452.151       73.888      188.249
      355        1.070        5.558            1      448.157       94.503      189.830
      356        0.731        5.495            1      447.326       87.684      185.426
      357        1.006        5.593            1      449.598       75.685      185.135
      358        1.099        5.569            1      444.420      101.210      187.789
      359        1.101        5.674            1      451.158       97.254      194.577
      360        1.003        5.616            1      449.010       60.449      193.257
      361        0.958        5.509            1      449.638       57.006      196.701
      362        0.806        5.556            1      449.595       76.354      192.914
      363        1.079        5.580            1      447.750       70.221      191.973
      364        0.954        5.596            1      448.167       72.585      197.192
      365        0.755        5.592            1      449.432       75.688      191.814
      366        0.984        5.598            1      450.362       83.646      195.335
      367        0.999        5.588            1      449.578       62.173      181.749
      368        1.137        5.635            0      446.675       76.961      190.468
      369        0.998        5.568            1      449.235       84.366      196.692
      370        1.253        5.557            1      447.336       59.775      190.450
      371        1.057        5.577            1      449.166       81.392      186.958
      372        0.949        5.616            1      449.146       62.058      186.616
      373        0.950        5.622            1      446.154       69.081      193.476
      374        1.183        5.569            1      448.991       63.507      189.517
      375        0.926        5.570            1      447.449       68.588      193.091
      376        0.949        5.559            1      450.871       78.364      187.260
      377        1.016        5.512            1      443.791      103.441      196.590
      378        0.901        5.501            1      444.306      104.770      191.965
      379        0.877        5.531            1      446.268       83.924      188.029
      380        0.940        5.525            1      447.764       72.822      191.302
      381        1.117        5.586            1      450.875       68.839      187.040
      382        0.898        5.605            1      446.179       74.018      195.384
      383        0.960        5.643            1      451.432       70.501      189.803
      384        1.111        5.624            1      450.943       89.011      195.448
      385        0.854        5.582            1      453.849       62.673      191.438
      386        0.947        5.588            1      448.806      111.825      189.015
      387        1.342        5.544            1      446.406       81.745      188.069
      388        0.835        5.539            1      453.836       83.336      186.974
      389        1.176        5.524            1      447.491       70.734      194.860
      390        1.014        5.596            1      448.975       83.723      200.287
      391        1.232        5.578            1      451.620       77.818      197.821
      392        1.271        5.557            1      450.890       74.212      195.307
      393        1.537        5.585            1      453.493       61.301      187.458
      394        1.495        5.607            1      450.193       53.040      187.328
      395        1.472        5.573            1      447.537       76.969      192.937
      396        0.982        5.594            1      449.963       61.969      186.682
      397        0.545        5.598            1      451.856       93.962      192.697
      398        0.774        5.566            1      450.164       61.304      187.871
      399        0.991        5.595            1      451.210       67.732      194.741
      400        1.048        5.600            1      449.069       87.678      189.538
      401        0.990        5.608            1      451.012       53.457      194.502
      402        0.863        5.542            1      448.917       54.730      181.361
      403        0.927        5.518            1      447.978       86.183      189.152
      404        0.821        5.583            1      447.235       79.838      189.466
      405        0.851        5.628            1      449.162       81.950      198.056
      406        1.123        5.575            1      448.315       80.004      190.932
      407        0.911        5.579            1      452.719      107.248      193.561
      408        0.962        5.556            1      447.201       88.292      198.395
      409        0.994        5.580            1      450.568       65.976      188.407
      410        0.937        5.588            1      447.328       94.334      197.063
      411        0.756        5.628            1      454.596      109.373      194.123
      412        0.706        5.583            1      447.531       83.474      199.087
      413        0.791        5.617            1      450.823      126.717      189.516
      414        0.917        5.587            1      448.954      100.743      189.436
      415        0.720        5.610            1      449.151       87.981      192.507
      416        1.199        5.599            0      447.100      118.089      191.077
      417        0.649        5.567            1      450.714      122.201      190.968
      418        0.919        5.589            1      447.310      104.061      194.948
      419        1.123        5.564            1      447.473       84.914      192.689
      420        1.032        5.581            1      446.916       69.249      194.244
      421        1.021        5.564            1      446.001       71.216      193.649
      422        0.725        5.621            1      453.682       89.057      181.549
      423        1.250        5.573            1      446.708       76.027      194.475
      424        0.875        5.595            1      449.284       86.048      191.877
      425        1.085        5.602            1      450.349       78.737      195.165
      426        1.113        5.613            1      451.533       64.200      190.898
      427        0.942        5.522            1      448.121       41.757      203.059
      428        1.080        5.668            1      451.478       66.355      188.777
      429        0.955        5.661            1      452.176      101.235      202.929
      430        0.897        5.624            1      448.175       84.366      184.139
      431        0.741        5.538            1      450.312       82.433      189.853
      432        0.851        5.540            1      446.026       93.583      193.363
      433        0.946        5.516            1      448.477       61.039      196.496
      434        0.787        5.542            1      448.248       75.731      195.294
      435        1.026        5.510            1      446.525       72.512      189.718
      436        0.953        5.577            1      449.453       56.127      196.331
      437        0.917        5.611            0      447.873      100.626      193.260
      438        0.987        5.609            1      448.402       77.632      192.677
      439        0.964        5.587            1      452.170       92.054      185.788
      440        1.129        5.562            1      446.901       75.707      200.013
      441        1.017        5.502            1      447.951       74.553      189.384
      442        1.146        5.572            1      447.856       70.863      192.967
      443        1.259        5.615            1      450.494       64.365      199.071
      444        1.051        5.585            0      448.937       84.826      190.700
      445        0.809        5.506            1      449.920       65.703      190.288
      446        1.152        5.645            0      450.333       81.388      195.341
      447        1.118        5.590            1      450.671       52.498      190.729
      448        1.269        5.593            1      451.195       55.208      190.273
      449        1.236        5.554            1      445.474       64.413      188.226
      450        1.269        5.625            1      449.652       63.676      188.529
      451        1.300        5.593            1      450.491       84.022      193.779
      452        1.409        5.587            1      452.307       66.138      185.057
      453        1.396        5.535            0      450.894       62.466      186.337
      454        1.315        5.576            1      450.106       77.798      192.469
      455        1.346        5.634            1      449.371       61.031      188.351
      456        1.271        5.665            1      449.727       69.641      188.251
      457        1.267        5.615            1      449.251       71.190      188.363
      458        1.263        5.565            1      448.891       48.747      186.657
      459        1.326        5.585            1      451.313       55.386      190.866
      460        1.267        5.607            1      447.125       72.985      186.421
      461        1.171        5.647            1      453.255       95.855      190.410
      462        1.115        5.643            1      451.490       47.707      187.817
      463        1.027        5.575            1      449.562       61.759      198.253
      464        1.138        5.649            1      453.182       65.380      185.899
      465        1.339        5.624            1      449.781       67.629      189.401
      466        1.363        5.582            1      450.878       54.737      188.177
      467        1.607        5.593            1      450.768       55.018      192.323
      468        1.747        5.555            1      451.451       81.662      191.480
      469        1.784        5.537            1      449.171       66.517      198.372
      470        1.949        5.499            0      449.799       92.938      192.277
      471        1.670        5.557            1      451.187       69.346      183.239
      472        1.731        5.558            0      452.368       74.831      185.831
      473        1.860        5.531            0      450.941       70.694      188.576
      474        1.839        5.476            1      447.520       41.676      192.484
      475        1.712        5.563            1      446.336       38.164      187.828
      476        1.811        5.535            0      451.631       41.854      195.243
      477        1.933        5.560            1      451.987       67.605      203.653
      478        1.929        5.474            0      445.412       44.555      195.648
      479        1.862        5.491            1      450.148       59.064      186.013
      480        1.813        5.520            0      451.938       43.937      188.598
      481        2.006        5.459            1      447.474       44.374      185.947
      482        1.752        5.525            1      445.847       55.498      189.128
      483        1.845        5.480            1      447.632       54.893      185.909
      484        1.699        5.584            1      450.670       33.672      191.517
      485        1.883        5.561            1      451.846       40.747      190.656
      486        1.877        5.501            1      452.026       50.944      188.987
      487        1.756        5.485            1      449.611       44.580      188.544
      488        1.732        5.585            0      451.595       47.757      185.483
      489        1.709        5.532            1      449.115       44.689      185.649
      490        1.696        5.624            1      453.419       44.425      192.227
      491        1.683        5.562            1      452.853       34.932      194.050
      492        1.716        5.506            1      446.752       39.783      191.928
      493        1.576        5.598            1      448.879       44.643      185.610
      494        1.748        5.567            1      449.634       39.172      190.614
      495        1.867        5.471            1      446.835       53.557      184.722
      496        1.703        5.480            1      448.269       41.455      185.526
      497        1.759        5.485            1      451.078       49.294      190.917
      498        1.841        5.533            1      448.904       56.452      187.189
      499        1.613        5.544            1      449.447       35.040      182.593
      500        1.662        5.558            1      449.984       44.674      187.360
      501        1.616        5.570            1      449.553       39.023      189.273
      502        1.814        5.496            1      448.492       49.065      189.964
      503        1.853        5.448            1      449.812       41.534      189.202
      504        1.720        5.605            0      454.001       43.074      188.257
      505        1.755        5.545            0      449.040       45.207      182.761
      506        1.591        5.537            1      445.724       53.446      191.424
      507        1.662        5.545            1      450.799       64.751      188.214
      508        1.735        5.542            1      450.737       52.532      181.858
      509        1.800        5.493            1      448.566       60.863      190.256
      510        1.723        5.559            1      452.704       54.788      191.290
