Hyper-parameters:

  batch_size   16
  optimizer  adam
  lr           0.005
  lr_decrease_epoch 20
  lr_decrease_by    0.01


processing train1:

Epoch 26, train loss = 0.414, valid loss = 0.477, time 0m 5s
Epoch 27, train loss = 0.417, valid loss = 0.493, time 0m 5s
Epoch 28, train loss = 0.412, valid loss = 0.502, time 0m 5s
Epoch 29, train loss = 0.399, valid loss = 0.508, time 0m 5s
Epoch 30, train loss = 0.393, valid loss = 0.510, time 0m 5s
Epoch 31, train loss = 0.426, valid loss = 0.482, time 0m 5s
Epoch 32, train loss = 0.418, valid loss = 0.502, time 0m 5s
Epoch 33, train loss = 0.400, valid loss = 0.502, time 0m 5s
Epoch 34, train loss = 0.413, valid loss = 0.489, time 0m 5s
Epoch 35, train loss = 0.413, valid loss = 0.494, time 0m 5s
Epoch 36, train loss = 0.398, valid loss = 0.491, time 0m 5s
Epoch 37, train loss = 0.427, valid loss = 0.473, time 0m 5s
Epoch 38, train loss = 0.402, valid loss = 0.490, time 0m 5s
Epoch 39, train loss = 0.396, valid loss = 0.492, time 0m 5s
Epoch 40, train loss = 0.401, valid loss = 0.491, time 0m 5s

Select best Epoch:
Epoch 20, train loss = 0.442, valid loss = 0.474, Spearmanr = -0.67
Epoch 40, train loss = 0.401, valid loss = 0.491, Spearmanr = 0.37
Final Epoch: 20

valid for train2:
  tp=97, tn=55, fp=21, fn=24
  se=0.8017, sp=0.7237, acc=0.7716, mcc=0.522, auc=0.816


processing train3:

Epoch 1, train loss = 0.644, valid loss = 0.568, time 0m 5s
Epoch 2, train loss = 0.544, valid loss = 0.538, time 0m 5s
Epoch 3, train loss = 0.503, valid loss = 0.545, time 0m 5s
Epoch 4, train loss = 0.502, valid loss = 0.525, time 0m 5s
Epoch 5, train loss = 0.490, valid loss = 0.534, time 0m 6s
Epoch 6, train loss = 0.478, valid loss = 0.554, time 0m 6s
Epoch 7, train loss = 0.465, valid loss = 0.557, time 0m 6s
Epoch 8, train loss = 0.473, valid loss = 0.540, time 0m 6s
Epoch 9, train loss = 0.439, valid loss = 0.537, time 0m 6s
Epoch 10, train loss = 0.457, valid loss = 0.526, time 0m 6s
Epoch 11, train loss = 0.443, valid loss = 0.535, time 0m 6s
Epoch 12, train loss = 0.433, valid loss = 0.561, time 0m 6s
