processing 8780: epoch 1, 8780 / 13496, avg loss = 29.447, valid = 85.47%, unique = 85.47%, time 22h 32m 18s
processing 8790: epoch 1, 8790 / 13496, avg loss = 30.088, valid = 83.36%, unique = 83.36%, time 22h 33m 49s
processing 8800: epoch 1, 8800 / 13496, avg loss = 29.246, valid = 84.22%, unique = 84.22%, time 22h 35m 23s
processing 8810: epoch 1, 8810 / 13496, avg loss = 29.235, valid = 89.61%, unique = 89.61%, time 22h 36m 56s
processing 8820: epoch 1, 8820 / 13496, avg loss = 29.820, valid = 83.52%, unique = 83.52%, time 22h 38m 30s
processing 8830: epoch 1, 8830 / 13496, avg loss = 29.614, valid = 81.88%, unique = 81.88%, time 22h 40m 1s
processing 8840: epoch 1, 8840 / 13496, avg loss = 29.726, valid = 88.12%, unique = 88.12%, time 22h 41m 34s
processing 8850: epoch 1, 8850 / 13496, avg loss = 29.998, valid = 84.69%, unique = 84.69%, time 22h 43m 17s
processing 8860: epoch 1, 8860 / 13496, avg loss = 29.661, valid = 85.16%, unique = 85.16%, time 22h 45m 1s
processing 8870: epoch 1, 8870 / 13496, avg loss = 29.660, valid = 84.22%, unique = 84.22%, time 22h 46m 46s
processing 8880: epoch 1, 8880 / 13496, avg loss = 29.417, valid = 84.84%, unique = 84.84%, time 22h 48m 40s
processing 8890: epoch 1, 8890 / 13496, avg loss = 29.169, valid = 86.56%, unique = 86.56%, time 22h 50m 35s
processing 8900: epoch 1, 8900 / 13496, avg loss = 29.405, valid = 83.12%, unique = 83.12%, time 22h 52m 10s
processing 8910: epoch 1, 8910 / 13496, avg loss = 29.589, valid = 87.50%, unique = 87.50%, time 22h 53m 43s
processing 8920: epoch 1, 8920 / 13496, avg loss = 29.630, valid = 83.59%, unique = 83.59%, time 22h 55m 16s
processing 8930: epoch 1, 8930 / 13496, avg loss = 29.465, valid = 84.77%, unique = 84.77%, time 22h 56m 47s
processing 8940: epoch 1, 8940 / 13496, avg loss = 29.175, valid = 85.00%, unique = 85.00%, time 22h 58m 17s
processing 8950: epoch 1, 8950 / 13496, avg loss = 29.457, valid = 83.67%, unique = 83.67%, time 22h 59m 49s
processing 8960: epoch 1, 8960 / 13496, avg loss = 29.177, valid = 84.53%, unique = 84.53%, time 23h 1m 21s
processing 8970: epoch 1, 8970 / 13496, avg loss = 29.742, valid = 85.94%, unique = 85.94%, time 23h 2m 53s
processing 8980: epoch 1, 8980 / 13496, avg loss = 29.308, valid = 83.98%, unique = 83.98%, time 23h 4m 25s
processing 8990: epoch 1, 8990 / 13496, avg loss = 29.220, valid = 84.38%, unique = 84.38%, time 23h 5m 57s
processing 9000: epoch 1, 9000 / 13496, avg loss = 29.796, valid = 84.45%, unique = 84.45%, time 23h 7m 29s
processing 9010: epoch 1, 9010 / 13496, avg loss = 29.488, valid = 84.61%, unique = 84.61%, time 23h 9m 0s
processing 9020: epoch 1, 9020 / 13496, avg loss = 29.530, valid = 82.19%, unique = 82.19%, time 23h 10m 33s
processing 9030: epoch 1, 9030 / 13496, avg loss = 29.389, valid = 87.58%, unique = 87.50%, time 23h 12m 4s
processing 9040: epoch 1, 9040 / 13496, avg loss = 29.470, valid = 86.09%, unique = 86.09%, time 23h 13m 35s
processing 9050: epoch 1, 9050 / 13496, avg loss = 29.449, valid = 85.47%, unique = 85.47%, time 23h 15m 7s
processing 9060: epoch 1, 9060 / 13496, avg loss = 29.377, valid = 88.91%, unique = 88.91%, time 23h 16m 39s
processing 9070: epoch 1, 9070 / 13496, avg loss = 29.372, valid = 88.52%, unique = 88.52%, time 23h 18m 12s
processing 9080: epoch 1, 9080 / 13496, avg loss = 29.671, valid = 85.94%, unique = 85.94%, time 23h 19m 46s
processing 9090: epoch 1, 9090 / 13496, avg loss = 29.377, valid = 87.42%, unique = 87.42%, time 23h 21m 17s
processing 9100: epoch 1, 9100 / 13496, avg loss = 29.476, valid = 86.72%, unique = 86.72%, time 23h 22m 51s
processing 9110: epoch 1, 9110 / 13496, avg loss = 29.186, valid = 86.33%, unique = 86.33%, time 23h 24m 22s
processing 9120: epoch 1, 9120 / 13496, avg loss = 28.833, valid = 84.92%, unique = 84.92%, time 23h 25m 57s
processing 9130: epoch 1, 9130 / 13496, avg loss = 29.342, valid = 85.62%, unique = 85.62%, time 23h 27m 29s
processing 9140: epoch 1, 9140 / 13496, avg loss = 29.476, valid = 86.88%, unique = 86.88%, time 23h 29m 2s
processing 9150: epoch 1, 9150 / 13496, avg loss = 28.808, valid = 86.41%, unique = 86.41%, time 23h 30m 35s
processing 9160: epoch 1, 9160 / 13496, avg loss = 29.328, valid = 85.62%, unique = 85.62%, time 23h 32m 8s
processing 9170: epoch 1, 9170 / 13496, avg loss = 29.309, valid = 82.97%, unique = 82.89%, time 23h 33m 41s
processing 9180: epoch 1, 9180 / 13496, avg loss = 29.197, valid = 84.69%, unique = 84.69%, time 23h 35m 16s
processing 9190: epoch 1, 9190 / 13496, avg loss = 29.463, valid = 85.70%, unique = 85.70%, time 23h 36m 49s
processing 9200: epoch 1, 9200 / 13496, avg loss = 29.522, valid = 87.03%, unique = 87.03%, time 23h 38m 21s
processing 9210: epoch 1, 9210 / 13496, avg loss = 29.840, valid = 88.28%, unique = 88.28%, time 23h 39m 52s
processing 9220: epoch 1, 9220 / 13496, avg loss = 29.632, valid = 85.23%, unique = 85.23%, time 23h 41m 25s
processing 9230: epoch 1, 9230 / 13496, avg loss = 29.483, valid = 83.52%, unique = 83.52%, time 23h 42m 56s
processing 9240: epoch 1, 9240 / 13496, avg loss = 28.722, valid = 86.72%, unique = 86.72%, time 23h 44m 27s
processing 9250: epoch 1, 9250 / 13496, avg loss = 29.078, valid = 87.66%, unique = 87.66%, time 23h 45m 58s
processing 9260: epoch 1, 9260 / 13496, avg loss = 29.377, valid = 88.20%, unique = 88.20%, time 23h 47m 30s
processing 9270: epoch 1, 9270 / 13496, avg loss = 29.596, valid = 86.56%, unique = 86.56%, time 23h 49m 4s
processing 9280: epoch 1, 9280 / 13496, avg loss = 29.202, valid = 87.27%, unique = 87.27%, time 23h 50m 36s
processing 9290: epoch 1, 9290 / 13496, avg loss = 29.260, valid = 86.95%, unique = 86.95%, time 23h 52m 8s
processing 9300: epoch 1, 9300 / 13496, avg loss = 29.151, valid = 83.75%, unique = 83.75%, time 23h 53m 40s
processing 9310: epoch 1, 9310 / 13496, avg loss = 28.926, valid = 86.56%, unique = 86.56%, time 23h 55m 10s
processing 9320: epoch 1, 9320 / 13496, avg loss = 29.269, valid = 85.08%, unique = 85.00%, time 23h 56m 47s
processing 9330: epoch 1, 9330 / 13496, avg loss = 29.455, valid = 83.75%, unique = 83.75%, time 23h 58m 21s
processing 9340: epoch 1, 9340 / 13496, avg loss = 29.195, valid = 85.70%, unique = 85.70%, time 23h 59m 53s
processing 9350: epoch 1, 9350 / 13496, avg loss = 28.688, valid = 85.86%, unique = 85.86%, time 24h 1m 24s
processing 9360: epoch 1, 9360 / 13496, avg loss = 29.498, valid = 83.20%, unique = 83.20%, time 24h 2m 56s
processing 9370: epoch 1, 9370 / 13496, avg loss = 29.208, valid = 86.09%, unique = 86.09%, time 24h 4m 28s
processing 9380: epoch 1, 9380 / 13496, avg loss = 28.763, valid = 86.80%, unique = 86.80%, time 24h 6m 2s
processing 9390: epoch 1, 9390 / 13496, avg loss = 29.430, valid = 85.31%, unique = 85.31%, time 24h 7m 34s
processing 9400: epoch 1, 9400 / 13496, avg loss = 29.143, valid = 86.95%, unique = 86.95%, time 24h 9m 6s
processing 9410: epoch 1, 9410 / 13496, avg loss = 29.131, valid = 84.30%, unique = 84.30%, time 24h 10m 39s
processing 9420: epoch 1, 9420 / 13496, avg loss = 29.539, valid = 83.05%, unique = 83.05%, time 24h 12m 13s
processing 9430: epoch 1, 9430 / 13496, avg loss = 29.362, valid = 85.39%, unique = 85.39%, time 24h 13m 43s
processing 9440: epoch 1, 9440 / 13496, avg loss = 29.689, valid = 87.50%, unique = 87.50%, time 24h 15m 16s
processing 9450: epoch 1, 9450 / 13496, avg loss = 29.382, valid = 86.41%, unique = 86.41%, time 24h 16m 47s
processing 9460: epoch 1, 9460 / 13496, avg loss = 28.980, valid = 88.52%, unique = 88.52%, time 24h 18m 19s
processing 9470: epoch 1, 9470 / 13496, avg loss = 29.175, valid = 83.44%, unique = 83.44%, time 24h 19m 51s
processing 9480: epoch 1, 9480 / 13496, avg loss = 29.451, valid = 85.23%, unique = 85.23%, time 24h 21m 21s
processing 9490: epoch 1, 9490 / 13496, avg loss = 29.322, valid = 88.12%, unique = 88.05%, time 24h 22m 53s
processing 9500: epoch 1, 9500 / 13496, avg loss = 29.145, valid = 87.42%, unique = 87.42%, time 24h 24m 23s
processing 9510: epoch 1, 9510 / 13496, avg loss = 29.278, valid = 86.64%, unique = 86.64%, time 24h 25m 52s
processing 9520: epoch 1, 9520 / 13496, avg loss = 29.256, valid = 87.50%, unique = 87.50%, time 24h 27m 23s
processing 9530: epoch 1, 9530 / 13496, avg loss = 29.431, valid = 87.97%, unique = 87.97%, time 24h 28m 51s
processing 9540: epoch 1, 9540 / 13496, avg loss = 29.033, valid = 85.31%, unique = 85.31%, time 24h 30m 25s
processing 9550: epoch 1, 9550 / 13496, avg loss = 28.827, valid = 86.56%, unique = 86.56%, time 24h 31m 57s
processing 9560: epoch 1, 9560 / 13496, avg loss = 29.360, valid = 86.25%, unique = 86.25%, time 24h 33m 29s
processing 9570: epoch 1, 9570 / 13496, avg loss = 29.380, valid = 85.86%, unique = 85.86%, time 24h 35m 2s
processing 9580: epoch 1, 9580 / 13496, avg loss = 29.090, valid = 87.27%, unique = 87.27%, time 24h 36m 35s
processing 9590: epoch 1, 9590 / 13496, avg loss = 28.871, valid = 88.52%, unique = 88.52%, time 24h 38m 5s
processing 9600: epoch 1, 9600 / 13496, avg loss = 28.969, valid = 85.55%, unique = 85.55%, time 24h 39m 38s
processing 9610: epoch 1, 9610 / 13496, avg loss = 29.675, valid = 88.36%, unique = 88.36%, time 24h 41m 12s
processing 9620: epoch 1, 9620 / 13496, avg loss = 29.163, valid = 85.16%, unique = 85.16%, time 24h 42m 44s
processing 9630: epoch 1, 9630 / 13496, avg loss = 29.058, valid = 86.95%, unique = 86.95%, time 24h 44m 16s
processing 9640: epoch 1, 9640 / 13496, avg loss = 29.096, valid = 86.25%, unique = 86.25%, time 24h 45m 48s
processing 9650: epoch 1, 9650 / 13496, avg loss = 29.594, valid = 86.88%, unique = 86.88%, time 24h 47m 20s
processing 9660: epoch 1, 9660 / 13496, avg loss = 29.315, valid = 84.69%, unique = 84.69%, time 24h 48m 53s
processing 9670: epoch 1, 9670 / 13496, avg loss = 29.542, valid = 86.33%, unique = 86.33%, time 24h 50m 25s
processing 9680: epoch 1, 9680 / 13496, avg loss = 29.438, valid = 86.41%, unique = 86.41%, time 24h 51m 58s
processing 9690: epoch 1, 9690 / 13496, avg loss = 29.189, valid = 86.33%, unique = 86.33%, time 24h 53m 29s
processing 9700: epoch 1, 9700 / 13496, avg loss = 29.537, valid = 86.25%, unique = 86.25%, time 24h 55m 2s
processing 9710: epoch 1, 9710 / 13496, avg loss = 28.901, valid = 89.06%, unique = 88.98%, time 24h 56m 35s
processing 9720: epoch 1, 9720 / 13496, avg loss = 29.662, valid = 86.17%, unique = 86.17%, time 24h 58m 6s
processing 9730: epoch 1, 9730 / 13496, avg loss = 29.246, valid = 87.19%, unique = 87.19%, time 24h 59m 38s
processing 9740: epoch 1, 9740 / 13496, avg loss = 29.433, valid = 85.86%, unique = 85.86%, time 25h 1m 11s
processing 9750: epoch 1, 9750 / 13496, avg loss = 28.917, valid = 84.61%, unique = 84.61%, time 25h 2m 41s
processing 9760: epoch 1, 9760 / 13496, avg loss = 29.684, valid = 85.70%, unique = 85.70%, time 25h 4m 15s
processing 9770: epoch 1, 9770 / 13496, avg loss = 29.423, valid = 86.33%, unique = 86.33%, time 25h 5m 48s
processing 9780: epoch 1, 9780 / 13496, avg loss = 29.380, valid = 85.08%, unique = 85.08%, time 25h 7m 20s
processing 9790: epoch 1, 9790 / 13496, avg loss = 28.616, valid = 87.27%, unique = 87.27%, time 25h 8m 52s
processing 9800: epoch 1, 9800 / 13496, avg loss = 29.036, valid = 89.61%, unique = 89.61%, time 25h 10m 23s
processing 9810: epoch 1, 9810 / 13496, avg loss = 29.066, valid = 86.95%, unique = 86.95%, time 25h 11m 56s
processing 9820: epoch 1, 9820 / 13496, avg loss = 29.066, valid = 85.78%, unique = 85.70%, time 25h 13m 30s
processing 9830: epoch 1, 9830 / 13496, avg loss = 29.776, valid = 87.27%, unique = 87.19%, time 25h 15m 2s
processing 9840: epoch 1, 9840 / 13496, avg loss = 29.195, valid = 86.09%, unique = 86.09%, time 25h 16m 35s
processing 9850: epoch 1, 9850 / 13496, avg loss = 29.084, valid = 86.25%, unique = 86.25%, time 25h 18m 8s
processing 9860: epoch 1, 9860 / 13496, avg loss = 28.528, valid = 87.27%, unique = 87.27%, time 25h 19m 40s
processing 9870: epoch 1, 9870 / 13496, avg loss = 28.995, valid = 87.73%, unique = 87.73%, time 25h 21m 12s
processing 9880: epoch 1, 9880 / 13496, avg loss = 29.518, valid = 86.25%, unique = 86.25%, time 25h 22m 45s
processing 9890: epoch 1, 9890 / 13496, avg loss = 29.031, valid = 84.84%, unique = 84.84%, time 25h 24m 19s
processing 9900: epoch 1, 9900 / 13496, avg loss = 28.941, valid = 89.53%, unique = 89.53%, time 25h 25m 51s
processing 9910: epoch 1, 9910 / 13496, avg loss = 29.372, valid = 86.88%, unique = 86.88%, time 25h 27m 24s
processing 9920: epoch 1, 9920 / 13496, avg loss = 29.173, valid = 87.73%, unique = 87.73%, time 25h 28m 56s
processing 9930: epoch 1, 9930 / 13496, avg loss = 29.130, valid = 86.88%, unique = 86.88%, time 25h 30m 29s
processing 9940: epoch 1, 9940 / 13496, avg loss = 28.955, valid = 85.70%, unique = 85.70%, time 25h 32m 2s
processing 9950: epoch 1, 9950 / 13496, avg loss = 29.098, valid = 87.03%, unique = 87.03%, time 25h 33m 33s
processing 9960: epoch 1, 9960 / 13496, avg loss = 29.079, valid = 85.94%, unique = 85.94%, time 25h 35m 6s
processing 9970: epoch 1, 9970 / 13496, avg loss = 29.261, valid = 85.23%, unique = 85.23%, time 25h 36m 38s
processing 9980: epoch 1, 9980 / 13496, avg loss = 29.053, valid = 85.70%, unique = 85.62%, time 25h 38m 8s
processing 9990: epoch 1, 9990 / 13496, avg loss = 28.979, valid = 85.31%, unique = 85.31%, time 25h 39m 39s
processing 10000: epoch 1, 10000 / 13496, avg loss = 28.872, valid = 86.72%, unique = 86.72%, time 25h 41m 9s
processing 10010: epoch 1, 10010 / 13496, avg loss = 29.253, valid = 87.66%, unique = 87.66%, time 25h 42m 41s
processing 10020: epoch 1, 10020 / 13496, avg loss = 28.636, valid = 88.28%, unique = 88.28%, time 25h 44m 11s
processing 10030: epoch 1, 10030 / 13496, avg loss = 29.188, valid = 85.78%, unique = 85.78%, time 25h 45m 41s
processing 10040: epoch 1, 10040 / 13496, avg loss = 28.666, valid = 86.56%, unique = 86.56%, time 25h 47m 13s
processing 10050: epoch 1, 10050 / 13496, avg loss = 29.535, valid = 86.72%, unique = 86.72%, time 25h 48m 45s
processing 10060: epoch 1, 10060 / 13496, avg loss = 29.237, valid = 86.09%, unique = 86.09%, time 25h 50m 19s
processing 10070: epoch 1, 10070 / 13496, avg loss = 29.019, valid = 87.58%, unique = 87.58%, time 25h 51m 51s
processing 10080: epoch 1, 10080 / 13496, avg loss = 28.981, valid = 83.67%, unique = 83.67%, time 25h 53m 23s
processing 10090: epoch 1, 10090 / 13496, avg loss = 29.101, valid = 87.73%, unique = 87.73%, time 25h 54m 56s
processing 10100: epoch 1, 10100 / 13496, avg loss = 28.696, valid = 87.03%, unique = 87.03%, time 25h 56m 27s
processing 10110: epoch 1, 10110 / 13496, avg loss = 29.173, valid = 86.17%, unique = 86.17%, time 25h 57m 59s
processing 10120: epoch 1, 10120 / 13496, avg loss = 29.086, valid = 86.48%, unique = 86.48%, time 25h 59m 32s
processing 10130: epoch 1, 10130 / 13496, avg loss = 29.512, valid = 83.75%, unique = 83.75%, time 26h 1m 5s
processing 10140: epoch 1, 10140 / 13496, avg loss = 29.035, valid = 87.89%, unique = 87.89%, time 26h 2m 37s
processing 10150: epoch 1, 10150 / 13496, avg loss = 28.986, valid = 86.88%, unique = 86.88%, time 26h 4m 10s
processing 10160: epoch 1, 10160 / 13496, avg loss = 28.660, valid = 86.88%, unique = 86.88%, time 26h 5m 44s
processing 10170: epoch 1, 10170 / 13496, avg loss = 29.321, valid = 84.45%, unique = 84.45%, time 26h 7m 18s
processing 10180: epoch 1, 10180 / 13496, avg loss = 28.740, valid = 85.31%, unique = 85.31%, time 26h 8m 51s
processing 10190: epoch 1, 10190 / 13496, avg loss = 29.243, valid = 86.33%, unique = 86.33%, time 26h 10m 24s
processing 10200: epoch 1, 10200 / 13496, avg loss = 29.204, valid = 86.33%, unique = 86.33%, time 26h 11m 59s
processing 10210: epoch 1, 10210 / 13496, avg loss = 29.394, valid = 88.67%, unique = 88.67%, time 26h 13m 31s
processing 10220: epoch 1, 10220 / 13496, avg loss = 28.661, valid = 87.27%, unique = 87.27%, time 26h 15m 3s
processing 10230: epoch 1, 10230 / 13496, avg loss = 28.906, valid = 86.33%, unique = 86.33%, time 26h 16m 36s
processing 10240: epoch 1, 10240 / 13496, avg loss = 29.129, valid = 84.92%, unique = 84.92%, time 26h 18m 9s
processing 10250: epoch 1, 10250 / 13496, avg loss = 29.115, valid = 88.44%, unique = 88.44%, time 26h 19m 42s
processing 10260: epoch 1, 10260 / 13496, avg loss = 29.214, valid = 85.16%, unique = 85.16%, time 26h 21m 13s
processing 10270: epoch 1, 10270 / 13496, avg loss = 29.091, valid = 86.95%, unique = 86.95%, time 26h 22m 46s
processing 10280: epoch 1, 10280 / 13496, avg loss = 29.278, valid = 85.78%, unique = 85.78%, time 26h 24m 19s
processing 10290: epoch 1, 10290 / 13496, avg loss = 28.791, valid = 86.25%, unique = 86.25%, time 26h 25m 51s
processing 10300: epoch 1, 10300 / 13496, avg loss = 28.964, valid = 86.56%, unique = 86.56%, time 26h 27m 24s
processing 10310: epoch 1, 10310 / 13496, avg loss = 28.441, valid = 88.67%, unique = 88.67%, time 26h 28m 54s
processing 10320: epoch 1, 10320 / 13496, avg loss = 28.812, valid = 87.89%, unique = 87.89%, time 26h 30m 25s
processing 10330: epoch 1, 10330 / 13496, avg loss = 28.837, valid = 86.41%, unique = 86.41%, time 26h 31m 59s
processing 10340: epoch 1, 10340 / 13496, avg loss = 29.251, valid = 85.39%, unique = 85.39%, time 26h 33m 30s
processing 10350: epoch 1, 10350 / 13496, avg loss = 28.424, valid = 85.86%, unique = 85.86%, time 26h 35m 3s
processing 10360: epoch 1, 10360 / 13496, avg loss = 28.910, valid = 86.72%, unique = 86.72%, time 26h 36m 35s
processing 10370: epoch 1, 10370 / 13496, avg loss = 29.569, valid = 88.44%, unique = 88.44%, time 26h 38m 8s
processing 10380: epoch 1, 10380 / 13496, avg loss = 29.197, valid = 85.86%, unique = 85.86%, time 26h 39m 42s
processing 10390: epoch 1, 10390 / 13496, avg loss = 28.654, valid = 87.19%, unique = 87.19%, time 26h 41m 15s
processing 10400: epoch 1, 10400 / 13496, avg loss = 29.533, valid = 84.92%, unique = 84.92%, time 26h 42m 47s
processing 10410: epoch 1, 10410 / 13496, avg loss = 28.686, valid = 85.39%, unique = 85.39%, time 26h 44m 22s
processing 10420: epoch 1, 10420 / 13496, avg loss = 29.606, valid = 86.25%, unique = 86.25%, time 26h 45m 55s
processing 10430: epoch 1, 10430 / 13496, avg loss = 28.416, valid = 87.81%, unique = 87.81%, time 26h 47m 26s
processing 10440: epoch 1, 10440 / 13496, avg loss = 29.222, valid = 85.39%, unique = 85.39%, time 26h 48m 59s
processing 10450: epoch 1, 10450 / 13496, avg loss = 29.175, valid = 88.28%, unique = 88.20%, time 26h 50m 31s
processing 10460: epoch 1, 10460 / 13496, avg loss = 29.277, valid = 86.88%, unique = 86.88%, time 26h 52m 4s
processing 10470: epoch 1, 10470 / 13496, avg loss = 29.125, valid = 88.28%, unique = 88.28%, time 26h 53m 37s
processing 10480: epoch 1, 10480 / 13496, avg loss = 29.299, valid = 84.30%, unique = 84.30%, time 26h 55m 9s
processing 10490: epoch 1, 10490 / 13496, avg loss = 28.516, valid = 87.81%, unique = 87.81%, time 26h 56m 42s
processing 10500: epoch 1, 10500 / 13496, avg loss = 29.078, valid = 85.70%, unique = 85.70%, time 26h 58m 14s
processing 10510: epoch 1, 10510 / 13496, avg loss = 28.517, valid = 88.83%, unique = 88.83%, time 26h 59m 45s
processing 10520: epoch 1, 10520 / 13496, avg loss = 29.327, valid = 86.48%, unique = 86.48%, time 27h 1m 18s
processing 10530: epoch 1, 10530 / 13496, avg loss = 28.826, valid = 84.84%, unique = 84.84%, time 27h 2m 48s
processing 10540: epoch 1, 10540 / 13496, avg loss = 29.211, valid = 85.70%, unique = 85.70%, time 27h 4m 20s
processing 10550: epoch 1, 10550 / 13496, avg loss = 28.870, valid = 86.17%, unique = 86.17%, time 27h 5m 51s
processing 10560: epoch 1, 10560 / 13496, avg loss = 28.818, valid = 87.11%, unique = 87.11%, time 27h 7m 22s
processing 10570: epoch 1, 10570 / 13496, avg loss = 29.095, valid = 84.14%, unique = 84.14%, time 27h 8m 56s
processing 10580: epoch 1, 10580 / 13496, avg loss = 28.519, valid = 88.59%, unique = 88.52%, time 27h 10m 28s
processing 10590: epoch 1, 10590 / 13496, avg loss = 28.752, valid = 87.50%, unique = 87.50%, time 27h 11m 59s
processing 10600: epoch 1, 10600 / 13496, avg loss = 28.747, valid = 85.55%, unique = 85.55%, time 27h 13m 31s
processing 10610: epoch 1, 10610 / 13496, avg loss = 28.952, valid = 87.58%, unique = 87.58%, time 27h 15m 4s
processing 10620: epoch 1, 10620 / 13496, avg loss = 29.128, valid = 85.08%, unique = 85.08%, time 27h 16m 36s
processing 10630: epoch 1, 10630 / 13496, avg loss = 28.904, valid = 88.91%, unique = 88.91%, time 27h 18m 10s
processing 10640: epoch 1, 10640 / 13496, avg loss = 28.425, valid = 87.50%, unique = 87.50%, time 27h 19m 43s
processing 10650: epoch 1, 10650 / 13496, avg loss = 28.528, valid = 86.41%, unique = 86.41%, time 27h 21m 16s
processing 10660: epoch 1, 10660 / 13496, avg loss = 28.615, valid = 86.48%, unique = 86.48%, time 27h 22m 47s
processing 10670: epoch 1, 10670 / 13496, avg loss = 29.466, valid = 88.12%, unique = 88.12%, time 27h 24m 21s
processing 10680: epoch 1, 10680 / 13496, avg loss = 28.351, valid = 88.83%, unique = 88.83%, time 27h 25m 54s
processing 10690: epoch 1, 10690 / 13496, avg loss = 28.433, valid = 86.72%, unique = 86.72%, time 27h 27m 26s
processing 10700: epoch 1, 10700 / 13496, avg loss = 29.404, valid = 86.09%, unique = 86.09%, time 27h 29m 0s
processing 10710: epoch 1, 10710 / 13496, avg loss = 28.749, valid = 86.64%, unique = 86.64%, time 27h 30m 33s
processing 10720: epoch 1, 10720 / 13496, avg loss = 29.577, valid = 87.81%, unique = 87.81%, time 27h 32m 2s
processing 10730: epoch 1, 10730 / 13496, avg loss = 29.020, valid = 88.05%, unique = 88.05%, time 27h 33m 34s
processing 10740: epoch 1, 10740 / 13496, avg loss = 28.736, valid = 87.73%, unique = 87.73%, time 27h 35m 6s
processing 10750: epoch 1, 10750 / 13496, avg loss = 29.116, valid = 87.34%, unique = 87.34%, time 27h 36m 40s
processing 10760: epoch 1, 10760 / 13496, avg loss = 28.992, valid = 88.59%, unique = 88.59%, time 27h 38m 13s
processing 10770: epoch 1, 10770 / 13496, avg loss = 29.019, valid = 87.73%, unique = 87.73%, time 27h 39m 44s
processing 10780: epoch 1, 10780 / 13496, avg loss = 28.721, valid = 87.66%, unique = 87.66%, time 27h 41m 17s
processing 10790: epoch 1, 10790 / 13496, avg loss = 28.880, valid = 85.62%, unique = 85.62%, time 27h 42m 49s
processing 10800: epoch 1, 10800 / 13496, avg loss = 28.525, valid = 86.41%, unique = 86.41%, time 27h 44m 23s
processing 10810: epoch 1, 10810 / 13496, avg loss = 29.342, valid = 88.20%, unique = 88.20%, time 27h 45m 55s
processing 10820: epoch 1, 10820 / 13496, avg loss = 28.898, valid = 87.11%, unique = 87.11%, time 27h 47m 29s
processing 10830: epoch 1, 10830 / 13496, avg loss = 28.809, valid = 88.28%, unique = 88.28%, time 27h 48m 60s
processing 10840: epoch 1, 10840 / 13496, avg loss = 28.567, valid = 85.23%, unique = 85.23%, time 27h 50m 31s
processing 10850: epoch 1, 10850 / 13496, avg loss = 28.778, valid = 88.91%, unique = 88.91%, time 27h 52m 3s
processing 10860: epoch 1, 10860 / 13496, avg loss = 28.684, valid = 88.36%, unique = 88.36%, time 27h 53m 35s
processing 10870: epoch 1, 10870 / 13496, avg loss = 29.068, valid = 89.38%, unique = 89.38%, time 27h 55m 7s
processing 10880: epoch 1, 10880 / 13496, avg loss = 29.061, valid = 83.28%, unique = 83.28%, time 27h 56m 41s
processing 10890: epoch 1, 10890 / 13496, avg loss = 29.133, valid = 87.58%, unique = 87.58%, time 27h 58m 13s
processing 10900: epoch 1, 10900 / 13496, avg loss = 29.288, valid = 88.20%, unique = 88.20%, time 27h 59m 46s
processing 10910: epoch 1, 10910 / 13496, avg loss = 28.864, valid = 86.25%, unique = 86.17%, time 28h 1m 16s
processing 10920: epoch 1, 10920 / 13496, avg loss = 28.838, valid = 88.52%, unique = 88.52%, time 28h 2m 50s
processing 10930: epoch 1, 10930 / 13496, avg loss = 29.146, valid = 88.44%, unique = 88.44%, time 28h 4m 25s
processing 10940: epoch 1, 10940 / 13496, avg loss = 29.115, valid = 86.41%, unique = 86.41%, time 28h 5m 59s
processing 10950: epoch 1, 10950 / 13496, avg loss = 28.960, valid = 88.59%, unique = 88.59%, time 28h 7m 31s
processing 10960: epoch 1, 10960 / 13496, avg loss = 29.044, valid = 87.66%, unique = 87.66%, time 28h 9m 4s
processing 10970: epoch 1, 10970 / 13496, avg loss = 28.406, valid = 88.20%, unique = 88.20%, time 28h 10m 36s
processing 10980: epoch 1, 10980 / 13496, avg loss = 29.060, valid = 86.56%, unique = 86.56%, time 28h 12m 8s
processing 10990: epoch 1, 10990 / 13496, avg loss = 28.904, valid = 84.61%, unique = 84.61%, time 28h 13m 40s
processing 11000: epoch 1, 11000 / 13496, avg loss = 29.357, valid = 88.98%, unique = 88.91%, time 28h 15m 12s
processing 11010: epoch 1, 11010 / 13496, avg loss = 28.201, valid = 88.20%, unique = 88.20%, time 28h 16m 43s
processing 11020: epoch 1, 11020 / 13496, avg loss = 28.930, valid = 85.08%, unique = 85.08%, time 28h 18m 15s
processing 11030: epoch 1, 11030 / 13496, avg loss = 28.422, valid = 90.08%, unique = 90.08%, time 28h 19m 47s
processing 11040: epoch 1, 11040 / 13496, avg loss = 28.578, valid = 86.48%, unique = 86.48%, time 28h 21m 18s
processing 11050: epoch 1, 11050 / 13496, avg loss = 29.084, valid = 86.56%, unique = 86.56%, time 28h 22m 49s
processing 11060: epoch 1, 11060 / 13496, avg loss = 28.809, valid = 86.41%, unique = 86.41%, time 28h 24m 20s
processing 11070: epoch 1, 11070 / 13496, avg loss = 28.571, valid = 86.09%, unique = 86.09%, time 28h 25m 51s
processing 11080: epoch 1, 11080 / 13496, avg loss = 29.183, valid = 87.34%, unique = 87.34%, time 28h 27m 20s
processing 11090: epoch 1, 11090 / 13496, avg loss = 28.636, valid = 84.61%, unique = 84.61%, time 28h 28m 52s
processing 11100: epoch 1, 11100 / 13496, avg loss = 28.483, valid = 87.19%, unique = 87.19%, time 28h 30m 22s
