  Frame #         RMSD         rGyr      intraHB        MolSA         SASA          PSA
      900        0.926        5.602            0      466.540      134.827      145.659
      901        0.828        5.567            0      469.146      101.975      147.726
      902        1.030        5.495            0      473.565      118.383      146.006
      903        1.060        5.625            0      471.626      132.646      149.061
      904        0.994        5.451            0      467.406       93.805      151.091
      905        1.003        5.443            0      472.629      129.015      156.265
      906        1.137        5.455            0      465.683      118.878      148.724
      907        1.033        5.435            0      471.667      109.030      147.393
      908        0.992        5.535            0      467.449      121.514      150.962
      909        0.849        5.632            0      473.169       99.223      147.986
      910        0.819        5.565            0      472.060      103.836      147.547
      911        0.970        5.471            0      466.741      122.705      145.977
      912        0.892        5.588            0      471.011      104.582      147.482
      913        0.939        5.526            0      465.799      109.873      148.839
      914        0.747        5.614            0      472.152      111.248      148.345
      915        0.861        5.568            0      469.908      130.012      141.827
      916        0.833        5.537            0      477.544      130.961      150.299
      917        0.806        5.602            0      473.731      134.064      149.383
      918        0.821        5.573            0      470.996      139.855      145.167
      919        0.850        5.557            0      474.430      139.147      145.759
      920        0.821        5.567            0      470.466      124.042      140.979
      921        0.835        5.653            0      473.616      149.163      143.826
      922        0.799        5.543            0      472.430      118.917      145.732
      923        0.817        5.549            0      471.045      119.528      143.787
      924        0.826        5.627            0      470.527      106.426      145.216
      925        1.111        5.512            0      470.598      131.220      145.548
      926        0.823        5.535            0      475.026      130.212      143.747
      927        0.843        5.563            0      473.743      127.496      152.956
      928        0.898        5.538            0      469.188      118.318      143.594
      929        0.705        5.581            0      474.495      117.656      149.965
      930        0.911        5.615            0      469.404      134.980      151.266
      931        0.951        5.484            0      468.953      124.386      140.290
      932        0.763        5.605            0      474.902      103.400      147.484
      933        0.787        5.522            0      466.108      121.703      146.118
      934        0.796        5.528            0      468.745      102.839      145.128
      935        0.822        5.503            0      467.583      145.475      142.138
      936        0.801        5.528            0      471.890      107.745      143.567
      937        0.789        5.635            0      475.384      144.530      141.902
      938        1.069        5.519            0      471.309      130.358      148.437
      939        1.026        5.471            0      468.949      112.265      149.036
      940        0.970        5.448            0      468.250      121.759      147.789
      941        1.083        5.660            0      472.174      128.207      143.930
      942        1.080        5.478            0      470.599      119.776      144.890
      943        0.801        5.614            0      471.055      120.615      152.224
      944        0.764        5.449            0      473.122      117.505      145.045
      945        0.875        5.395            0      467.944      114.140      143.182
      946        0.993        5.428            0      469.130      125.425      156.437
      947        0.935        5.674            0      477.844      131.497      149.622
      948        1.021        5.456            0      466.754      138.563      148.992
      949        0.813        5.528            0      475.832      124.220      139.325
      950        0.930        5.499            0      474.175      115.410      148.225
      951        0.814        5.550            0      472.165      122.169      144.624
      952        0.814        5.647            0      475.810      119.053      154.706
      953        0.927        5.513            0      473.351      132.817      151.010
      954        0.967        5.387            0      464.115      127.493      147.264
      955        0.821        5.517            0      470.307      109.090      144.327
      956        0.918        5.486            0      468.408      113.087      151.082
      957        0.853        5.626            0      471.860      140.054      142.603
      958        0.982        5.610            0      469.567      114.247      150.167
      959        0.905        5.506            0      468.960      114.614      141.451
      960        0.865        5.562            0      470.335      123.021      150.267
      961        0.898        5.614            0      474.631       99.412      144.139
      962        0.869        5.598            0      476.875       99.293      146.326
      963        0.927        5.516            0      474.788      122.595      148.051
      964        0.939        5.546            0      463.507      124.767      140.422
      965        0.916        5.575            0      474.915      140.777      148.305
      966        0.820        5.551            0      470.886      117.877      144.718
      967        0.835        5.655            0      475.675      128.852      148.425
      968        0.915        5.609            0      470.644      107.006      146.703
      969        0.906        5.466            0      465.564      115.747      151.459
      970        0.867        5.558            0      467.399       98.855      143.715
      971        0.875        5.651            0      474.042      115.172      135.906
      972        0.902        5.579            0      471.631      134.083      144.141
      973        0.835        5.678            0      477.050       82.140      143.662
      974        0.780        5.677            0      478.374      115.281      143.686
      975        0.876        5.509            0      468.312      120.300      138.252
      976        0.820        5.532            0      472.664      115.178      141.176
      977        0.908        5.527            0      467.966      118.224      143.107
      978        0.871        5.537            0      470.554      137.944      141.506
      979        0.893        5.559            0      468.453      121.845      144.423
      980        0.865        5.509            0      472.106      120.259      147.915
      981        0.939        5.563            0      469.403      109.317      143.048
      982        0.882        5.501            0      470.734       89.425      135.265
      983        0.897        5.585            0      466.875      114.026      143.296
      984        0.929        5.524            0      467.505      120.145      145.933
      985        0.779        5.612            0      471.917       96.701      142.372
      986        0.846        5.473            0      470.848      105.177      145.152
      987        0.923        5.519            0      469.197      111.539      145.763
      988        0.933        5.668            0      473.900      106.672      140.097
      989        0.953        5.584            0      469.828      105.329      142.804
      990        0.889        5.675            0      474.439      122.683      140.369
      991        0.907        5.589            0      469.488      124.361      144.015
      992        0.881        5.562            0      470.218      112.350      140.638
      993        0.911        5.499            0      467.491       96.481      140.123
      994        0.789        5.594            0      473.608      130.298      140.144
      995        0.887        5.596            0      469.998      110.496      139.638
      996        0.839        5.609            0      472.802      112.602      149.870
      997        0.883        5.667            0      475.824      133.451      143.254
      998        0.965        5.602            0      471.961      115.494      144.241
      999        0.946        5.538            0      470.865      130.645      150.610
     1000        0.867        5.529            0      470.163      117.384      144.154
     1001        0.863        5.681            0      471.069      133.696      147.163
     1002        0.988        5.495            0      464.234      123.448      140.577
     1003        0.807        5.605            0      470.792      113.910      147.011
     1004        0.877        5.599            0      474.245      132.805      146.888
     1005        0.868        5.558            0      470.648      125.169      145.852
     1006        0.898        5.552            0      473.563      110.239      141.134
     1007        0.846        5.564            0      470.410      126.650      148.377
     1008        0.921        5.563            0      470.094      113.558      143.848
     1009        0.839        5.560            0      465.933      119.503      141.373
     1010        0.904        5.531            0      470.090      103.508      151.897
     1011        0.867        5.600            0      472.686      136.285      137.514
     1012        0.889        5.631            0      475.076      110.547      146.113
     1013        0.912        5.513            0      469.016      115.342      145.199
     1014        0.852        5.643            0      475.079      112.326      146.584
     1015        0.895        5.411            0      468.538       89.729      141.460
     1016        0.962        5.634            0      467.840      107.336      148.708
     1017        0.854        5.591            0      470.742      103.400      143.913
     1018        0.963        5.514            0      466.263      119.504      147.338
     1019        0.860        5.549            0      473.977      118.686      146.325
     1020        0.958        5.580            0      470.448      130.356      138.762
     1021        0.903        5.621            0      472.048      121.073      144.642
     1022        0.950        5.583            0      470.501      120.122      138.402
     1023        0.927        5.537            0      467.996      103.258      139.271
     1024        0.793        5.593            0      470.999      124.749      144.695
     1025        0.771        5.557            0      471.058      108.714      138.733
     1026        0.855        5.522            0      470.785      128.230      148.309
     1027        0.878        5.538            0      469.974      121.303      146.351
     1028        0.890        5.654            0      474.758      121.439      143.948
     1029        0.950        5.670            0      473.800      139.802      139.487
     1030        0.849        5.549            0      469.605      120.655      143.314
     1031        0.953        5.568            0      465.694      129.276      143.852
     1032        1.106        5.480            0      471.287      125.708      151.606
     1033        1.118        5.470            0      467.255      114.964      146.198
     1034        1.082        5.426            0      467.063      127.906      139.847
     1035        1.160        5.279            0      461.645       91.398      152.685
     1036        1.094        5.486            0      469.006      121.297      145.219
     1037        1.087        5.513            0      467.994      111.140      148.888
     1038        1.104        5.721            0      475.780      132.615      143.441
     1039        1.099        5.739            0      476.917      107.658      142.252
     1040        1.110        5.683            0      475.811      134.402      143.757
     1041        1.051        5.687            0      475.849      126.083      139.341
     1042        1.038        5.745            0      474.781      120.735      145.628
     1043        0.979        5.691            0      473.201      129.527      142.804
     1044        1.030        5.640            0      469.736      132.832      150.646
     1045        0.879        5.483            0      461.657      103.866      146.580
     1046        0.861        5.583            0      473.147      110.192      149.712
     1047        0.954        5.505            0      465.897      121.905      142.323
     1048        0.902        5.599            0      472.902      132.886      142.800
     1049        0.878        5.573            0      470.829      122.072      145.202
     1050        0.863        5.564            0      472.854      121.735      145.266
     1051        0.925        5.604            0      472.840      126.126      145.509
     1052        0.940        5.639            0      473.974      134.604      146.564
     1053        0.924        5.617            0      472.358      125.649      152.024
     1054        0.909        5.637            0      476.201      128.348      148.788
     1055        0.843        5.611            0      479.209      129.166      149.674
     1056        0.933        5.597            0      472.849      116.855      149.871
     1057        0.870        5.586            0      470.785      126.778      145.485
     1058        1.031        5.642            0      473.689      142.497      151.611
     1059        0.861        5.436            0      462.254      103.275      138.512
     1060        0.900        5.494            0      470.348      110.632      138.239
     1061        0.909        5.582            0      470.192      127.269      139.415
     1062        0.846        5.562            0      472.940      137.271      148.102
     1063        0.832        5.579            0      471.956      105.349      140.831
     1064        0.974        5.616            0      472.605      131.791      149.538
     1065        0.826        5.585            0      471.459      118.226      146.846
     1066        0.805        5.508            0      471.338       96.806      139.339
     1067        0.806        5.589            0      476.192      132.271      144.557
     1068        0.763        5.647            0      475.422      117.393      144.017
     1069        0.783        5.550            0      470.155      118.068      146.016
     1070        0.794        5.582            0      475.525      119.433      147.179
     1071        0.971        5.523            0      467.638      126.129      143.362
     1072        0.847        5.617            0      474.920      113.052      148.864
     1073        0.934        5.627            0      469.707      114.927      140.120
     1074        0.963        5.559            0      466.113      111.134      139.894
     1075        1.169        5.573            0      464.089      114.663      150.649
     1076        0.996        5.449            0      465.734       92.999      143.421
     1077        0.987        5.544            0      468.023      115.856      148.217
     1078        0.861        5.555            0      469.196      121.404      140.273
     1079        0.900        5.558            0      469.635      120.087      146.767
     1080        0.936        5.479            0      465.145      138.627      146.603
     1081        0.794        5.529            0      473.738       98.071      143.407
     1082        0.913        5.487            0      468.676      116.969      141.930
     1083        0.897        5.543            0      469.122      116.556      147.479
     1084        0.863        5.531            0      470.971       99.680      143.040
     1085        0.767        5.563            0      476.568      121.781      141.080
     1086        0.830        5.504            0      470.087      118.443      144.941
     1087        0.935        5.502            0      471.341      117.860      146.507
     1088        0.795        5.513            0      470.692      112.163      140.294
     1089        0.841        5.548            0      473.309       99.919      143.808
     1090        0.859        5.482            0      470.674      109.094      143.760
     1091        0.862        5.598            0      471.564      125.520      149.003
     1092        0.940        5.533            0      468.223      137.824      144.067
     1093        0.820        5.631            0      478.825      112.270      140.527
     1094        0.956        5.604            0      468.236      113.081      147.183
     1095        0.922        5.520            0      466.911      114.754      141.414
     1096        0.868        5.530            0      467.141      113.903      142.646
     1097        0.869        5.635            0      476.773      126.307      142.515
     1098        0.847        5.562            0      469.536      124.474      142.924
     1099        0.978        5.565            0      466.665      134.306      142.062
     1100        1.197        5.385            0      463.173      127.953      144.451
     1101        1.186        5.385            0      464.241      130.051      145.215
     1102        1.216        5.470            0      470.324      134.916      149.472
     1103        1.220        5.481            0      470.364      129.423      143.845
     1104        1.263        5.489            0      471.519      143.443      150.185
     1105        0.841        5.581            0      473.367      145.451      149.284
     1106        0.952        5.707            0      474.885      123.446      146.608
     1107        0.894        5.643            0      471.417       97.740      143.829
     1108        0.955        5.568            0      469.638      115.604      146.424
     1109        0.936        5.483            0      469.063      105.077      143.283
     1110        0.791        5.639            0      474.602       98.911      147.195
     1111        0.906        5.568            0      471.848       87.744      142.513
     1112        0.919        5.575            0      467.021       96.460      133.112
     1113        0.919        5.685            0      475.089      106.925      150.719
     1114        0.888        5.530            0      471.199      111.099      148.597
     1115        0.918        5.612            0      469.498      112.586      139.097
     1116        0.842        5.552            0      467.107      132.493      142.721
     1117        0.899        5.558            0      467.834      116.001      139.126
     1118        0.951        5.569            0      465.688      103.394      138.686
     1119        1.151        5.528            0      468.896      118.395      149.006
     1120        1.126        5.479            0      467.838      118.102      145.006
     1121        1.059        5.439            0      466.044       99.048      142.268
     1122        0.905        5.650            0      473.112      111.348      149.129
     1123        0.948        5.584            0      466.816      127.070      137.832
     1124        1.106        5.567            0      466.376      113.237      146.138
     1125        0.924        5.603            0      469.004       99.320      140.137
     1126        0.924        5.722            0      473.032      130.738      145.161
     1127        0.791        5.461            0      472.265      118.726      149.653
     1128        0.828        5.559            0      473.445      114.677      140.327
     1129        0.895        5.510            0      470.367      114.980      145.849
     1130        0.952        5.523            0      466.986       98.739      148.740
     1131        1.106        5.697            0      473.321      116.466      148.935
     1132        1.065        5.746            0      474.447      111.167      143.812
     1133        1.174        5.714            0      471.811      127.479      144.343
     1134        1.218        5.744            0      473.275      119.966      147.580
     1135        1.203        5.436            0      471.284      126.319      145.452
     1136        1.092        5.655            0      468.547      115.917      142.592
     1137        1.046        5.624            0      472.024      119.478      139.679
     1138        1.076        5.660            0      472.474      110.041      146.567
     1139        1.089        5.694            0      472.338      113.128      138.678
     1140        1.198        5.736            0      476.920      125.091      143.480
     1141        1.104        5.708            0      475.505      110.826      141.593
     1142        1.074        5.709            0      477.398       95.831      149.342
     1143        1.130        5.727            0      470.955      130.269      143.307
     1144        1.123        5.446            0      465.610      115.312      147.519
     1145        1.044        5.519            0      473.533       94.945      148.423
     1146        1.093        5.672            0      467.330      123.103      150.235
     1147        1.055        5.704            0      473.388      116.243      147.371
     1148        1.080        5.713            0      473.933      135.130      142.716
     1149        1.097        5.698            0      472.507      131.865      147.338
     1150        1.132        5.663            0      470.209      129.409      146.401
     1151        1.079        5.681            0      466.305      121.207      147.151
     1152        1.043        5.648            0      469.795      160.514      148.557
     1153        1.165        5.633            0      470.896      135.096      136.012
     1154        0.994        5.677            0      471.681      127.731      154.370
     1155        0.804        5.707            0      472.343      138.305      148.145
     1156        1.082        5.741            0      475.185      148.365      146.640
     1157        1.013        5.677            0      473.270      151.187      154.541
     1158        1.022        5.787            0      475.147      179.639      157.369
     1159        0.872        5.500            0      472.931      164.689      158.546
     1160        0.963        5.469            0      467.161      173.936      158.324
     1161        1.119        5.734            0      476.426      162.404      140.922
     1162        1.106        5.671            0      475.981      147.880      148.496
     1163        0.925        5.770            0      475.470      190.752      151.069
     1164        1.010        5.732            0      469.576      167.529      154.955
     1165        0.984        5.715            0      466.206      125.780      148.969
     1166        1.043        5.742            0      472.020      127.319      156.250
     1167        1.015        5.723            0      477.840      123.307      143.706
     1168        0.841        5.696            0      472.588      115.737      158.810
     1169        0.967        5.666            0      470.686      120.619      154.413
     1170        1.041        5.573            0      472.237      113.567      155.531
     1171        0.731        5.541            0      475.421       89.457      144.115
     1172        0.754        5.572            0      468.029      100.710      147.671
     1173        0.739        5.481            0      465.812       90.295      151.735
     1174        0.707        5.546            0      469.151       96.521      157.698
     1175        0.638        5.590            0      468.926      103.542      154.342
     1176        0.715        5.579            0      473.189      118.066      158.340
     1177        0.713        5.630            0      473.543      101.909      154.036
     1178        0.649        5.634            0      475.187      117.355      158.686
     1179        0.630        5.620            0      473.333      112.840      152.459
     1180        1.135        5.419            0      464.595      127.554      156.717
     1181        0.898        5.493            0      473.800      110.964      161.557
     1182        0.996        5.364            0      464.323      116.153      153.587
     1183        0.981        5.526            0      473.792      118.121      152.131
     1184        0.926        5.420            0      467.905       98.050      153.103
     1185        0.978        5.765            0      483.744      105.537      158.745
     1186        0.981        5.638            0      476.226      102.646      145.821
     1187        0.942        5.718            0      476.916      109.253      155.585
     1188        0.958        5.792            0      477.690      122.096      155.652
     1189        1.030        5.763            0      476.330      106.194      152.073
     1190        0.967        5.724            0      474.406      100.958      155.836
     1191        0.967        5.676            0      470.326      117.151      149.333
     1192        0.994        5.653            0      470.642      102.229      155.835
     1193        0.966        5.721            0      474.657      101.067      159.326
     1194        1.017        5.514            0      471.633      101.292      157.138
     1195        0.907        5.677            0      471.859       99.310      158.368
     1196        1.049        5.405            0      464.667      110.935      155.629
     1197        1.055        5.338            0      466.789       94.175      157.111
     1198        0.881        5.496            0      472.197       97.913      156.285
     1199        1.043        5.486            0      468.403       93.872      151.538
     1200        0.979        5.438            0      474.878       80.877      156.335
     1201        0.992        5.440            0      471.845      107.436      156.137
     1202        0.995        5.444            0      468.157      119.035      153.538
     1203        0.868        5.539            0      471.080      123.551      148.696
     1204        0.707        5.530            0      472.968      112.260      151.017
     1205        0.639        5.645            0      479.110      112.978      147.952
     1206        0.728        5.701            0      470.897       97.670      157.309
     1207        0.773        5.518            0      469.873      101.764      151.392
     1208        0.763        5.631            0      474.254      109.574      156.410
     1209        0.779        5.567            0      471.172      107.119      153.047
     1210        0.831        5.521            0      468.497      103.327      154.574
     1211        0.764        5.680            0      478.712      115.177      153.466
     1212        0.515        5.617            0      476.440       82.639      149.051
     1213        0.705        5.602            0      478.900       80.870      156.822
     1214        0.679        5.497            0      469.872       79.238      152.285
     1215        0.769        5.504            0      470.914       95.051      152.309
     1216        0.611        5.562            0      471.388      100.044      152.683
     1217        0.849        5.628            0      473.111       84.641      158.854
     1218        0.941        5.490            0      464.578      105.330      153.502
     1219        0.720        5.588            0      466.245      107.861      148.228
     1220        0.706        5.572            0      475.447       91.490      153.040
     1221        0.750        5.669            0      477.196      119.923      154.791
     1222        0.770        5.676            0      473.123      123.849      151.633
     1223        0.800        5.594            0      475.185      106.644      156.509
     1224        0.773        5.659            0      475.540      103.520      153.490
     1225        1.218        5.553            0      468.453      108.194      156.035
     1226        1.036        5.719            0      474.263       90.378      151.136
     1227        1.056        5.704            0      471.786      113.976      151.760
     1228        0.963        5.723            0      474.363      114.562      153.803
     1229        1.022        5.331            0      469.633      100.803      154.343
     1230        1.036        5.685            0      471.908      123.289      153.152
     1231        0.920        5.704            0      470.399      119.828      155.381
     1232        0.971        5.678            0      472.289      117.151      147.938
     1233        0.956        5.631            0      473.697      105.367      149.049
     1234        1.170        5.520            0      470.514      128.130      153.372
     1235        1.009        5.492            0      468.263       97.982      155.871
     1236        0.988        5.465            0      473.942       93.878      153.200
     1237        0.917        5.477            0      467.279      106.815      154.624
     1238        1.157        5.417            0      471.625      111.594      154.543
     1239        0.853        5.492            0      464.707      110.977      149.286
     1240        0.786        5.579            0      472.864       94.902      153.543
     1241        0.808        5.562            0      467.838      102.302      155.284
     1242        0.683        5.545            0      469.210      109.260      154.400
     1243        0.679        5.581            0      473.087      121.836      150.718
     1244        0.877        5.513            0      471.009      116.470      151.536
     1245        0.702        5.618            0      473.928      131.332      157.357
     1246        0.632        5.567            0      472.003      141.584      160.504
     1247        0.678        5.627            0      475.044      123.816      156.005
     1248        0.680        5.692            0      476.588      114.771      156.854
     1249        0.646        5.601            0      473.274      112.816      153.381
     1250        0.838        5.532            0      473.421      101.458      156.792
     1251        1.049        5.264            0      460.881      114.530      153.024
     1252        0.506        5.636            0      470.253      114.840      148.577
     1253        0.800        5.559            0      470.060      133.169      148.294
     1254        0.652        5.590            0      468.743      129.375      151.855
     1255        0.880        5.545            0      468.246      116.272      157.293
     1256        0.855        5.520            0      464.713      122.504      155.305
     1257        0.775        5.493            0      469.377       96.434      154.275
     1258        0.919        5.517            0      476.377      108.610      155.401
     1259        0.795        5.534            0      473.039      103.167      155.772
     1260        0.846        5.504            0      466.245      141.817      157.615
     1261        0.700        5.568            0      474.762      114.020      152.631
     1262        0.811        5.542            0      472.729      113.767      155.907
     1263        0.671        5.563            0      475.918      102.912      154.495
     1264        0.756        5.661            0      473.578      120.355      153.524
     1265        0.875        5.578            0      471.061      113.028      153.268
     1266        0.695        5.554            0      470.027      107.915      154.270
     1267        0.772        5.524            0      468.282      110.965      159.356
     1268        0.923        5.519            0      466.771      120.950      156.175
     1269        0.932        5.547            0      466.809      129.330      153.107
     1270        0.933        5.735            0      474.116      143.376      158.821
     1271        0.943        5.613            0      468.735      134.541      153.200
     1272        0.872        5.735            0      476.793      106.284      152.299
     1273        0.927        5.491            0      471.447      104.904      157.867
     1274        0.621        5.589            0      471.528      100.843      152.340
     1275        0.997        5.497            0      467.433      133.908      157.522
     1276        1.094        5.430            0      466.390      105.379      155.280
     1277        0.624        5.462            0      468.073      117.640      156.589
     1278        0.681        5.672            0      472.846      109.994      156.104
     1279        0.719        5.611            0      472.186      119.192      148.400
     1280        0.665        5.589            0      469.724      127.647      154.207
     1281        0.823        5.653            0      473.134      119.357      152.249
     1282        0.670        5.666            0      471.523      125.638      154.345
     1283        0.666        5.596            0      479.622      112.247      151.095
     1284        0.595        5.561            0      472.353      120.490      149.826
     1285        0.844        5.542            0      469.111      132.843      154.236
     1286        0.727        5.669            0      471.153      105.021      158.091
     1287        0.659        5.651            0      474.501      113.998      154.993
     1288        0.614        5.652            0      474.183      104.475      156.724
     1289        0.727        5.618            0      474.602      115.230      155.677
     1290        0.746        5.616            0      470.745      114.530      154.882
     1291        0.667        5.531            0      470.978      102.689      155.120
     1292        0.966        5.671            0      470.716      114.030      154.737
     1293        0.959        5.490            0      471.942       98.289      157.808
     1294        0.556        5.622            0      473.942      123.110      153.741
     1295        0.731        5.553            0      471.881      114.137      154.528
     1296        0.668        5.447            0      466.791      115.152      152.819
     1297        0.604        5.564            0      468.858      107.116      152.823
     1298        0.641        5.679            0      474.707      108.203      158.572
     1299        0.675        5.641            0      478.148      122.605      156.071
     1300        0.577        5.561            0      472.331      124.358      149.329
     1301        0.601        5.664            0      485.212      107.609      149.284
     1302        0.573        5.583            0      473.567      113.005      153.076
     1303        0.567        5.541            0      468.706      131.345      152.981
     1304        0.618        5.590            0      475.091      135.540      149.645
     1305        0.528        5.542            0      471.339      131.901      148.755
     1306        0.684        5.614            0      474.724      123.395      152.997
     1307        0.754        5.649            0      473.947      125.861      152.393
     1308        0.595        5.614            0      473.998      106.159      154.012
     1309        0.869        5.545            0      470.652      122.679      155.900
     1310        0.799        5.503            0      467.396      114.031      152.279
     1311        0.886        5.489            0      465.882      148.210      155.004
     1312        0.625        5.635            0      474.177      124.948      154.288
     1313        0.596        5.603            0      475.552      128.253      154.121
     1314        0.759        5.659            0      474.994      121.713      157.197
     1315        0.561        5.681            0      477.798      129.760      157.103
     1316        0.611        5.579            0      470.583      139.266      155.952
     1317        0.656        5.515            0      473.315      125.765      148.932
     1318        0.565        5.581            0      472.159      124.418      155.670
     1319        0.826        5.506            0      472.897      136.046      154.438
     1320        0.805        5.620            0      467.525      122.239      157.959
     1321        0.734        5.717            0      476.263      140.794      150.667
     1322        0.720        5.577            0      473.597      110.623      152.658
     1323        0.638        5.554            0      471.580      108.227      150.390
     1324        0.782        5.597            0      471.692      114.975      154.302
     1325        0.617        5.613            0      475.353      116.994      158.429
     1326        0.602        5.591            0      472.327      111.195      151.932
     1327        0.742        5.658            0      474.272      106.454      150.664
     1328        0.685        5.563            0      469.699       91.420      152.501
     1329        0.710        5.614            0      469.750      125.952      153.069
     1330        0.678        5.577            0      468.500       99.230      157.256
     1331        0.728        5.578            0      468.909      130.891      160.220
     1332        0.627        5.593            0      471.569      107.704      150.509
     1333        0.701        5.570            0      472.128      122.876      154.224
     1334        0.516        5.604            0      472.775      111.469      156.406
     1335        0.576        5.684            0      471.406      111.962      156.798
     1336        0.669        5.617            0      473.583      135.610      153.603
     1337        0.639        5.661            0      473.114      161.867      155.762
     1338        0.673        5.501            0      471.181      151.920      155.364
     1339        0.564        5.639            0      472.573      151.845      156.243
     1340        0.585        5.591            0      469.772      146.264      155.178
     1341        0.797        5.620            0      472.108      134.354      159.225
     1342        0.609        5.582            0      472.371      129.435      156.995
     1343        0.705        5.591            0      469.945      125.189      153.485
     1344        0.610        5.604            0      475.387      124.133      151.886
     1345        0.676        5.660            0      476.100      115.958      155.231
     1346        0.753        5.656            0      476.695      127.473      148.155
     1347        0.685        5.463            0      471.009      124.284      158.871
     1348        0.563        5.550            0      471.348      115.348      151.977
     1349        0.612        5.584            0      471.110      114.484      154.829
     1350        0.740        5.604            0      473.903      135.342      150.216
     1351        0.601        5.649            0      472.539      130.524      152.587
     1352        0.720        5.646            0      469.861      138.507      153.443
     1353        0.682        5.585            0      468.370      114.119      158.743
     1354        0.574        5.656            0      473.581       97.487      153.847
     1355        0.650        5.573            0      469.630      103.655      152.255
     1356        0.725        5.654            0      469.874      136.326      156.935
     1357        0.776        5.626            0      470.566      143.603      154.944
     1358        0.692        5.675            0      474.543      101.866      154.689
     1359        0.787        5.607            0      473.140      116.747      154.271
     1360        0.715        5.623            0      472.343      103.053      146.131
     1361        0.526        5.627            0      473.102      116.499      154.303
     1362        0.803        5.586            0      472.478      126.022      155.832
     1363        0.667        5.660            0      472.252      137.923      155.195
     1364        0.596        5.653            0      473.904      117.791      146.297
     1365        0.697        5.641            0      474.028      131.813      156.429
     1366        0.812        5.592            0      470.499      118.531      153.550
     1367        0.648        5.670            0      475.777      129.631      153.109
     1368        0.669        5.528            0      466.848      131.367      151.675
     1369        0.554        5.683            0      474.361      132.718      153.999
     1370        0.747        5.731            0      472.597      134.396      157.990
     1371        0.797        5.511            0      469.762      134.809      153.399
     1372        0.931        5.619            0      471.528      130.966      153.486
     1373        0.562        5.667            0      475.624      142.304      152.672
     1374        0.767        5.609            0      473.333      107.754      151.883
     1375        0.613        5.643            0      474.413      122.111      152.477
     1376        0.647        5.643            0      469.836      122.420      153.204
     1377        0.786        5.585            0      473.514      131.434      148.881
     1378        0.884        5.522            0      468.660      140.603      150.290
     1379        0.514        5.556            0      468.532      130.202      149.111
     1380        0.675        5.694            0      472.335      124.861      148.971
     1381        0.652        5.645            0      473.438      131.802      157.497
     1382        0.787        5.636            0      472.192      121.226      150.614
     1383        0.749        5.589            0      468.390      137.573      148.700
     1384        0.636        5.544            0      466.909      136.433      156.045
     1385        0.602        5.680            0      478.369      115.420      148.629
     1386        0.596        5.724            0      472.487      153.102      150.086
     1387        0.641        5.550            0      466.976      139.427      149.463
     1388        0.623        5.735            0      480.547      119.229      154.358
     1389        0.849        5.568            0      470.063      117.883      157.136
     1390        0.541        5.601            0      472.066      103.862      148.826
     1391        0.643        5.616            0      473.767       90.882      157.437
     1392        0.539        5.685            0      478.051      146.602      148.466
     1393        0.874        5.541            0      467.800      123.650      155.126
     1394        0.938        5.489            0      470.003      140.163      158.390
     1395        1.029        5.459            0      462.448      128.337      150.856
     1396        0.584        5.701            0      476.364      153.026      154.110
     1397        0.640        5.647            0      472.992      161.401      148.640
     1398        0.648        5.727            0      478.145      139.577      150.995
     1399        0.572        5.601            0      468.506      112.515      153.575
     1400        0.645        5.508            0      470.477      127.066      152.665
     1401        0.594        5.519            0      470.038      119.107      151.391
     1402        0.531        5.700            0      475.082      124.727      148.342
     1403        0.571        5.611            0      476.326      147.968      155.403
     1404        0.843        5.609            0      471.279      131.306      155.568
     1405        0.817        5.605            0      464.753      122.924      155.663
     1406        0.909        5.593            0      474.848      138.325      157.024
     1407        0.690        5.617            0      470.129      123.114      155.786
     1408        1.150        5.545            0      473.565      115.698      155.608
     1409        1.046        5.727            0      473.582      132.773      156.816
     1410        0.969        5.773            0      476.958      112.047      155.466
     1411        1.097        5.522            0      470.428      122.422      153.644
