  Frame #         RMSD         rGyr      intraHB        MolSA         SASA          PSA
       86        1.082        5.793            0      500.601      212.262      173.703
       87        1.193        5.908            0      503.152      197.180      162.922
       88        1.045        5.774            0      502.395      171.826      169.145
       89        1.208        5.845            0      498.151      205.446      171.957
       90        1.110        5.855            0      506.830      178.751      168.335
       91        1.079        5.876            0      503.275      193.512      171.265
       92        1.204        5.861            0      507.592      220.266      169.625
       93        1.124        5.828            0      503.416      228.917      167.616
       94        1.017        5.774            0      504.018      193.540      172.675
       95        1.155        5.814            0      493.973      214.306      166.224
       96        1.152        5.793            0      496.895      218.979      163.138
       97        1.250        5.760            0      503.069      189.213      166.012
       98        1.212        5.770            0      496.453      192.683      165.326
       99        1.313        5.824            0      500.988      215.518      167.741
      100        1.082        5.772            0      503.811      178.383      166.950
      101        1.154        5.824            0      504.550      192.737      176.995
      102        1.093        5.701            0      503.902      210.489      171.759
      103        1.093        5.803            0      498.447      205.148      166.589
      104        1.087        5.689            0      497.181      154.989      167.769
      105        1.296        5.966            0      504.104      186.555      168.607
      106        1.013        5.788            0      498.234      184.039      173.369
      107        1.125        5.745            0      501.394      178.901      175.112
      108        1.282        5.781            0      498.344      199.112      168.921
      109        1.164        5.786            0      500.210      174.250      165.897
      110        1.151        5.853            0      506.579      181.763      165.056
      111        1.210        5.723            0      499.049      188.389      172.146
      112        1.124        5.949            0      509.687      219.630      181.322
      113        1.219        5.875            0      501.433      184.006      166.061
      114        1.244        5.873            0      502.993      196.985      172.289
      115        1.414        5.642            0      493.626      187.581      177.101
      116        1.268        5.847            0      506.477      210.087      163.744
      117        1.183        5.803            0      501.769      191.213      171.469
      118        1.263        5.865            0      500.800      172.454      166.899
      119        1.107        5.716            0      495.910      163.457      168.591
      120        1.133        5.790            0      499.206      195.822      170.187
      121        1.352        5.827            0      496.643      169.585      166.490
      122        1.210        5.929            0      504.299      169.231      173.105
      123        1.065        5.810            0      506.026      172.153      172.567
      124        1.151        5.757            0      501.901      167.895      172.835
      125        1.152        5.751            0      496.689      192.309      168.570
      126        1.270        5.896            0      500.954      173.298      168.528
      127        1.236        5.618            0      491.148      171.650      167.857
      128        1.053        5.745            0      501.797      164.536      171.482
      129        1.202        5.881            0      505.705      199.747      169.097
      130        1.089        5.939            0      506.087      220.761      164.482
      131        1.220        5.773            0      495.145      202.043      166.521
      132        1.131        5.812            0      504.507      187.646      178.168
      133        1.146        5.852            0      505.184      164.096      168.243
      134        1.259        5.861            0      501.907      161.729      172.259
      135        1.118        5.751            0      500.359      171.692      168.877
      136        1.201        5.784            0      502.879      191.104      171.253
      137        1.247        5.823            0      502.721      173.782      167.613
      138        1.266        5.826            0      501.553      172.511      160.839
      139        1.164        5.733            0      500.380      177.004      174.475
      140        1.137        5.847            0      503.337      177.223      170.390
      141        1.262        5.724            0      498.374      171.989      173.356
      142        1.035        5.719            0      500.216      175.800      173.826
      143        1.279        5.885            0      500.941      201.303      170.572
      144        1.121        5.741            0      499.133      164.688      173.536
      145        1.213        5.771            0      494.082      191.392      170.793
      146        1.231        5.726            0      499.315      191.583      169.449
      147        1.062        5.760            0      496.804      189.455      174.486
      148        1.071        5.791            0      502.044      175.010      178.941
      149        1.103        5.734            0      497.848      160.626      172.092
      150        1.243        5.842            0      504.177      194.470      170.572
      151        1.155        5.692            0      503.651      193.066      172.330
      152        1.222        5.955            0      504.407      181.822      173.739
      153        1.147        5.698            0      494.685      179.872      176.766
      154        1.091        5.682            0      495.407      168.346      178.208
      155        1.262        5.714            0      495.289      185.933      176.086
      156        1.142        5.813            0      500.806      178.086      175.049
      157        1.214        5.804            0      506.255      196.953      165.237
      158        1.104        5.650            0      496.032      180.016      167.591
      159        1.125        5.600            0      490.064      157.704      181.918
      160        1.090        5.686            0      497.942      206.413      173.226
      161        1.299        5.787            0      502.448      168.084      172.401
      162        1.195        5.798            0      499.543      178.393      182.444
      163        1.332        5.597            0      487.858      241.694      168.010
      164        1.081        5.603            0      487.994      210.695      176.832
      165        1.141        5.755            0      495.801      226.476      178.446
      166        1.214        5.746            0      491.407      215.385      168.537
      167        1.206        5.810            0      490.872      212.321      172.552
      168        1.149        5.706            0      494.373      212.027      177.174
      169        1.288        5.672            0      489.095      199.769      172.371
      170        1.285        5.744            0      489.099      192.648      169.041
      171        1.173        5.742            0      494.002      197.126      165.627
      172        1.193        5.643            0      490.399      188.429      169.497
      173        1.376        5.743            0      488.833      206.791      169.143
      174        1.218        5.663            0      486.131      185.795      172.959
      175        1.284        5.793            0      490.834      176.858      167.120
      176        1.100        5.644            0      486.529      180.540      174.031
      177        1.028        5.679            0      484.265      192.396      178.126
      178        1.110        5.710            0      488.478      192.517      174.511
      179        1.269        5.611            0      483.213      183.832      173.658
      180        1.112        5.706            0      492.052      202.141      172.067
      181        0.991        5.744            0      491.205      206.255      168.606
      182        1.114        5.732            0      485.110      183.297      175.564
      183        1.097        5.693            0      486.783      186.329      176.513
      184        1.167        5.672            0      492.992      180.392      171.033
      185        1.121        5.693            0      491.647      177.535      166.776
      186        1.119        5.711            0      506.238      204.954      173.666
      187        1.657        6.055            0      512.039      215.622      163.268
      188        1.624        6.065            0      515.254      211.534      170.990
      189        1.304        5.839            0      506.788      184.360      164.539
      190        1.202        5.876            0      516.011      201.981      168.450
      191        1.693        6.079            0      515.293      237.645      161.176
      192        1.971        6.037            0      516.315      206.268      166.264
      193        2.251        5.987            0      511.626      231.890      165.137
      194        2.358        5.951            0      515.212      168.503      168.025
      195        2.362        5.963            0      515.091      209.352      168.325
      196        2.304        6.050            0      516.052      191.219      170.597
      197        2.284        6.046            0      516.264      198.790      167.159
      198        2.172        5.873            0      516.374      180.157      175.876
      199        2.283        6.081            0      518.821      195.195      163.520
      200        2.262        6.157            0      524.369      178.085      168.395
      201        2.286        6.088            0      516.021      202.440      171.634
      202        2.384        5.964            0      513.122      204.104      167.391
      203        2.259        5.919            0      517.675      195.233      169.707
      204        2.257        6.051            0      518.385      200.000      172.276
      205        2.218        5.963            0      513.501      205.899      167.382
      206        2.187        5.928            0      522.263      180.176      167.526
      207        2.150        6.048            0      519.272      221.449      174.358
      208        2.258        6.041            0      512.850      210.648      169.044
      209        2.191        5.970            0      514.343      197.100      166.513
      210        2.029        5.780            0      503.274      168.600      170.550
      211        2.198        5.998            0      515.554      206.844      172.016
      212        2.255        5.897            0      516.707      187.907      163.693
      213        2.244        5.960            0      514.725      170.117      163.132
      214        2.235        6.031            0      518.736      172.642      168.185
      215        2.183        6.032            0      519.124      179.158      169.221
      216        2.223        6.074            0      520.119      184.911      170.802
      217        2.263        5.929            0      515.949      202.283      166.513
      218        2.200        6.015            0      513.636      158.898      164.384
      219        2.257        5.993            0      513.565      179.878      165.144
      220        2.182        5.996            0      516.120      168.319      164.181
      221        2.280        6.069            0      515.974      176.695      171.577
      222        2.181        6.010            0      515.763      182.937      166.023
      223        2.226        5.989            0      514.805      190.075      163.890
      224        2.165        6.007            0      518.482      198.562      164.235
      225        2.179        5.997            0      516.217      239.118      165.262
      226        2.170        6.106            0      522.441      272.152      168.028
      227        2.237        6.053            0      520.174      202.475      173.091
      228        2.223        6.065            0      515.348      203.575      164.463
      229        2.186        6.021            0      511.009      217.416      173.964
      230        2.177        6.007            0      512.708      181.105      166.163
      231        2.154        6.033            0      515.038      181.545      166.423
      232        2.156        6.054            0      521.131      147.915      167.106
      233        2.200        6.020            0      512.513      169.865      167.970
      234        2.154        6.021            0      513.869      206.357      167.056
      235        2.176        6.143            0      517.465      210.741      172.221
      236        2.160        6.059            0      516.632      217.705      166.809
      237        2.108        6.025            0      513.845      184.769      170.267
      238        2.140        5.973            0      518.329      191.243      173.314
      239        2.192        5.989            0      516.145      188.295      167.320
      240        2.235        5.986            0      513.962      211.126      167.264
      241        2.192        6.048            0      514.946      192.504      165.103
      242        2.205        5.946            0      516.300      194.975      166.721
      243        2.143        5.977            0      513.728      204.378      165.772
      244        2.229        6.081            0      521.619      185.301      167.966
      245        2.242        6.000            0      515.872      198.921      166.883
      246        2.238        6.111            0      518.245      197.754      169.458
      247        2.177        5.976            0      514.149      199.254      162.730
      248        2.206        5.962            0      514.122      195.540      164.578
      249        2.212        6.006            0      513.011      201.915      161.629
      250        2.285        6.144            0      519.282      199.286      163.043
      251        2.097        5.938            0      512.399      203.579      170.044
      252        2.211        5.942            0      518.132      198.921      164.629
      253        2.255        6.014            0      511.729      188.388      167.866
      254        2.265        5.986            0      508.148      185.298      168.751
      255        2.210        5.994            0      513.615      194.176      165.856
      256        2.231        6.012            0      514.320      194.739      169.116
      257        2.209        5.962            0      512.138      211.279      162.330
      258        2.152        6.132            0      512.276      182.321      164.716
      259        2.219        5.979            0      514.257      194.488      165.706
      260        2.209        5.963            0      518.904      187.049      170.091
      261        2.234        6.067            0      517.247      197.613      165.603
      262        2.191        5.972            0      514.310      194.848      162.323
      263        2.205        5.998            0      520.720      195.614      168.201
      264        2.187        6.062            0      515.672      185.201      167.140
      265        2.301        6.009            0      516.267      183.816      165.992
      266        2.252        5.947            0      518.049      188.849      169.912
      267        2.240        5.975            0      514.996      184.214      165.210
      268        2.227        6.068            0      514.986      186.914      166.517
      269        2.117        6.051            0      514.230      169.858      166.594
      270        2.225        5.967            0      512.872      168.562      159.619
      271        2.293        5.996            0      516.583      188.840      171.989
      272        2.167        5.994            0      515.136      161.140      165.710
      273        2.249        6.018            0      517.089      161.095      167.345
      274        2.305        5.966            0      515.597      176.569      169.041
      275        2.182        6.033            0      520.796      172.758      167.017
      276        2.203        5.991            0      517.793      202.601      167.455
      277        2.207        6.069            0      520.300      178.366      164.986
      278        2.115        5.886            0      514.400      156.322      167.802
      279        2.146        6.000            0      511.116      151.248      164.885
      280        2.157        5.981            0      513.499      173.526      163.815
      281        2.188        5.879            0      513.095      164.004      166.816
      282        2.298        6.025            0      514.735      193.214      166.047
      283        2.200        6.135            0      523.945      181.160      168.840
      284        2.211        6.073            0      514.974      184.993      162.441
      285        2.246        5.994            0      517.040      185.749      166.605
      286        2.227        5.995            0      512.669      182.492      169.925
      287        2.201        6.103            0      521.362      194.538      167.886
      288        2.181        5.968            0      520.157      160.618      168.035
      289        2.231        5.990            0      511.447      155.388      162.843
      290        2.239        6.041            0      513.525      198.681      164.911
      291        2.191        5.911            0      515.805      185.027      169.355
      292        2.108        6.014            0      514.945      172.160      167.562
      293        2.177        5.975            0      516.213      173.017      160.554
      294        2.141        6.046            0      516.642      201.160      166.452
      295        2.235        6.103            0      523.166      179.933      166.067
      296        2.114        5.979            0      511.448      180.906      166.812
      297        2.106        5.998            0      517.794      171.861      171.603
      298        2.133        6.004            0      513.300      185.021      172.089
      299        2.177        6.027            0      511.388      177.229      175.091
      300        2.158        5.920            0      516.376      191.498      176.150
      301        2.182        6.055            0      517.096      170.024      172.315
      302        2.107        5.995            0      508.503      182.437      169.692
      303        2.125        6.059            0      519.069      198.812      170.134
      304        2.147        6.047            0      518.498      169.796      167.282
      305        2.080        5.926            0      515.624      171.387      172.752
      306        2.252        5.999            0      515.020      206.019      166.331
      307        2.159        6.018            0      521.156      194.000      170.453
      308        2.188        5.981            0      509.220      178.782      169.036
      309        2.236        6.046            0      516.093      163.375      167.839
      310        2.090        5.948            0      514.751      155.574      165.872
      311        2.164        6.067            0      518.022      161.014      168.447
      312        2.161        6.006            0      514.822      158.432      165.413
      313        2.188        6.062            0      517.374      201.334      171.684
      314        2.127        5.984            0      517.610      231.204      165.359
      315        2.195        6.018            0      518.599      194.286      166.833
      316        2.176        6.098            0      520.109      194.962      168.017
      317        2.205        6.018            0      513.804      179.338      166.934
      318        2.164        6.079            0      521.021      204.354      169.965
      319        2.179        6.001            0      511.279      167.739      171.858
      320        2.179        6.023            0      517.852      183.028      169.490
      321        2.189        6.106            0      517.317      188.694      160.219
      322        2.100        5.975            0      521.009      173.054      170.267
      323        2.232        6.110            0      521.169      181.160      165.715
      324        2.213        6.001            0      521.869      185.066      166.084
      325        2.213        5.997            0      513.556      191.135      164.776
      326        2.164        6.057            0      520.673      162.741      163.771
      327        2.244        6.030            0      517.576      196.519      164.365
      328        2.175        6.068            0      515.090      195.313      162.947
      329        2.210        5.910            0      508.779      171.520      167.664
      330        2.152        6.031            0      515.384      180.368      165.511
      331        2.217        5.997            0      516.954      190.330      162.113
      332        2.234        5.975            0      511.847      153.495      164.875
      333        2.171        6.051            0      517.811      154.865      167.767
      334        2.168        5.955            0      513.759      152.825      166.656
      335        2.233        6.084            0      516.615      162.991      166.242
      336        2.184        6.065            0      515.026      181.469      163.618
      337        2.177        5.982            0      516.670      176.922      162.410
      338        2.177        6.066            0      514.075      151.420      169.482
      339        2.182        6.004            0      511.431      166.209      163.561
      340        2.165        5.998            0      518.462      185.986      162.150
      341        2.125        5.973            0      511.895      163.320      163.974
      342        2.230        6.104            0      513.644      182.388      161.497
      343        2.238        5.795            0      518.750      180.987      165.417
      344        2.226        5.913            0      514.478      188.081      167.288
      345        2.258        6.042            0      515.902      192.312      157.054
      346        2.205        5.910            0      514.946      182.296      174.979
      347        2.245        5.962            0      514.315      164.520      165.089
      348        2.224        6.068            0      517.431      165.180      167.853
      349        2.134        6.112            0      518.453      178.434      164.234
      350        2.121        6.041            0      517.483      179.802      172.825
      351        2.217        5.953            0      513.301      203.386      164.312
      352        2.198        6.086            0      517.163      192.183      162.358
      353        2.153        6.003            0      524.312      182.490      170.548
      354        2.213        5.988            0      516.546      189.667      163.197
      355        2.256        6.020            0      519.729      189.083      169.528
      356        2.184        5.990            0      515.856      192.088      165.761
      357        2.201        6.024            0      516.647      184.072      166.650
      358        2.201        6.074            0      516.366      186.256      168.439
      359        2.147        5.908            0      511.467      175.996      162.137
      360        2.163        6.008            0      510.733      189.094      169.084
      361        2.260        6.018            0      524.155      207.236      171.475
      362        2.218        6.017            0      520.297      217.548      167.217
      363        2.263        5.922            0      513.821      179.259      168.103
      364        2.254        5.989            0      512.834      197.219      165.449
      365        2.285        6.028            0      515.967      177.074      166.264
      366        2.259        6.047            0      516.939      186.686      167.398
      367        2.196        6.049            0      514.285      188.335      168.901
      368        2.214        6.057            0      514.301      193.486      168.092
      369        2.259        6.014            0      514.414      165.021      163.877
      370        2.241        6.005            0      513.325      165.974      167.346
      371        2.205        5.987            0      517.500      164.902      167.710
      372        2.198        5.995            0      517.723      194.164      169.164
      373        2.222        6.020            0      515.352      189.341      165.957
      374        2.174        5.953            0      513.873      185.234      164.816
      375        2.182        6.000            0      514.799      167.783      164.294
      376        2.210        6.062            0      521.295      202.437      163.196
      377        2.077        6.002            0      521.608      203.703      169.338
      378        2.208        6.041            0      520.375      202.124      169.378
      379        2.229        6.046            0      519.150      205.397      166.598
      380        2.186        6.014            0      515.817      178.476      165.884
      381        2.202        5.916            0      513.480      175.610      168.078
      382        2.217        5.993            0      516.672      159.895      164.181
      383        2.200        5.915            0      513.492      177.275      173.759
      384        2.158        5.918            0      514.145      161.048      165.741
      385        2.144        5.941            0      512.800      164.072      159.314
      386        2.258        5.955            0      512.705      161.815      165.207
      387        2.255        6.077            0      516.127      191.521      168.533
      388        2.247        5.977            0      512.213      165.626      169.149
      389        2.252        6.121            0      517.550      178.984      168.134
      390        2.270        6.092            0      515.363      175.166      166.079
      391        2.227        6.033            0      515.310      216.768      173.591
      392        2.214        6.037            0      515.849      208.919      166.954
      393        2.193        6.024            0      514.619      212.276      170.013
      394        2.210        6.061            0      520.503      202.034      164.297
      395        2.347        5.912            0      517.133      165.833      169.187
      396        2.330        6.038            0      513.018      182.614      169.013
      397        2.245        5.913            0      514.664      185.099      167.119
      398        2.183        5.957            0      515.641      192.762      170.607
      399        2.218        6.066            0      519.433      215.247      164.421
      400        2.287        5.861            0      515.384      214.777      165.807
      401        2.110        5.880            0      517.388      201.501      170.629
      402        2.240        6.058            0      517.193      216.033      168.207
      403        2.383        5.927            0      512.220      200.459      164.683
      404        2.193        6.021            0      519.293      205.266      165.737
      405        2.244        6.008            0      518.333      177.728      165.717
      406        2.262        5.998            0      517.788      194.979      165.927
      407        2.240        5.954            0      518.267      182.424      165.382
      408        2.278        5.895            0      513.654      206.372      164.788
      409        2.411        5.817            0      511.449      175.986      159.816
      410        2.211        5.917            0      516.153      180.907      165.024
      411        2.259        5.932            0      516.895      159.552      162.785
      412        2.293        5.983            0      512.882      191.599      166.475
      413        2.189        5.917            0      518.234      201.894      165.468
      414        2.256        5.952            0      514.213      204.616      170.925
      415        2.235        6.085            0      517.918      190.186      166.748
      416        2.243        5.996            0      509.530      189.241      167.070
      417        2.316        6.010            0      511.200      155.384      168.087
      418        2.119        5.926            0      510.218      167.959      172.999
      419        2.249        6.026            0      516.326      215.667      170.654
      420        2.268        5.937            0      516.365      191.075      169.988
      421        2.324        5.815            0      518.168      213.554      171.834
      422        2.272        6.004            0      516.351      213.452      168.468
      423        2.210        5.964            0      514.305      223.777      159.004
      424        2.149        5.958            0      521.158      242.802      170.260
      425        2.236        5.979            0      514.141      223.251      171.415
      426        2.243        6.076            0      521.880      163.760      166.697
      427        2.301        5.885            0      516.572      193.238      171.582
      428        2.217        6.007            0      514.736      203.203      168.266
      429        2.404        6.026            0      520.178      220.413      165.909
      430        2.393        5.992            0      510.990      190.307      174.534
      431        2.411        5.981            0      515.808      207.583      174.885
      432        2.370        6.036            0      519.567      212.015      164.090
      433        2.239        5.975            0      511.238      198.953      168.722
      434        2.350        5.990            0      512.121      208.868      172.639
      435        2.323        6.054            0      517.907      176.420      170.358
      436        2.396        5.934            0      518.334      179.382      165.751
      437        2.550        6.099            0      519.181      171.233      163.042
      438        2.543        5.977            0      516.110      182.506      167.838
      439        2.444        5.948            0      511.828      210.560      175.144
      440        2.394        5.970            0      510.185      209.994      167.696
      441        2.533        6.085            0      515.366      187.486      170.577
      442        2.404        6.004            0      515.701      188.304      171.767
      443        2.397        5.984            0      513.290      188.675      171.556
      444        2.401        5.952            0      515.769      188.567      172.095
      445        2.460        6.053            0      517.751      209.508      168.626
      446        2.455        6.120            0      518.046      185.605      162.339
      447        2.368        5.938            0      513.758      202.631      165.777
      448        2.448        5.886            0      517.042      179.877      171.028
      449        2.626        6.116            0      518.101      188.598      162.674
      450        2.397        6.105            0      518.671      196.873      166.697
      451        2.464        6.087            0      516.984      190.835      154.406
      452        2.460        5.926            0      516.958      181.084      163.773
      453        2.435        6.015            0      516.788      205.253      171.041
      454        2.570        5.973            0      515.021      193.677      167.746
      455        2.499        5.952            0      512.165      178.375      170.038
      456        2.387        5.993            0      513.379      229.287      167.600
      457        2.448        5.971            0      515.313      220.236      170.343
      458        2.304        5.902            0      518.810      179.712      165.655
      459        2.408        6.040            0      514.231      191.631      169.806
      460        2.366        6.047            0      515.426      176.073      166.826
      461        2.359        5.793            0      507.215      197.508      169.634
      462        2.433        5.989            0      513.694      203.584      171.475
      463        2.393        5.913            0      509.457      199.273      168.786
      464        2.361        6.042            0      516.753      187.916      167.072
      465        2.427        5.941            0      514.379      192.502      173.345
      466        2.350        5.989            0      509.078      192.563      164.127
      467        2.355        5.962            0      512.474      185.956      167.066
      468        2.241        6.059            0      519.822      192.751      164.273
      469        2.306        6.006            0      519.969      204.970      162.565
      470        2.269        5.952            0      518.083      200.656      168.468
      471        2.091        5.875            0      516.768      210.727      169.659
      472        1.941        5.984            0      509.653      226.669      164.095
      473        2.108        5.959            0      517.364      227.119      165.395
      474        2.070        5.959            0      514.510      225.394      164.756
      475        2.063        6.020            0      518.480      212.369      164.329
      476        2.036        5.885            0      505.500      213.906      171.869
      477        2.001        6.003            0      516.324      211.041      173.573
      478        2.074        5.989            0      516.862      210.920      170.503
      479        2.087        6.009            0      518.562      230.354      165.411
      480        2.108        5.953            0      514.686      219.976      163.229
      481        2.024        6.012            0      519.957      170.950      167.470
      482        2.115        6.032            0      512.452      196.125      171.848
      483        1.997        5.820            0      497.395      221.586      175.297
      484        2.004        6.018            0      522.428      193.399      170.207
      485        2.071        5.985            0      517.880      198.779      169.381
      486        2.056        6.049            0      515.258      228.729      169.784
      487        2.088        6.040            0      517.231      231.343      169.208
      488        1.946        5.854            0      497.945      210.159      171.345
      489        2.106        5.945            0      507.547      224.055      171.001
      490        1.954        5.852            0      501.146      226.920      169.815
      491        2.061        5.902            0      507.368      201.709      166.290
      492        2.109        6.000            0      508.637      227.039      164.882
      493        2.014        5.880            0      501.624      247.853      173.061
      494        2.002        5.884            0      502.373      202.699      167.525
      495        2.050        5.894            0      502.261      194.573      178.245
      496        2.017        6.015            0      512.478      197.110      171.120
      497        2.025        5.677            0      500.558      162.812      176.506
      498        2.013        6.020            0      509.531      209.766      163.832
      499        2.091        6.071            0      519.588      200.109      167.172
      500        2.153        6.086            0      520.005      200.068      170.494
      501        2.160        6.021            0      518.721      200.627      173.297
      502        1.998        6.003            0      509.556      200.487      165.849
      503        2.045        5.693            0      492.979      198.529      174.284
      504        2.074        5.958            0      503.489      227.299      179.181
      505        1.975        5.892            0      505.632      205.225      176.367
      506        2.100        6.047            0      512.388      220.786      169.029
      507        2.119        5.905            0      516.044      197.003      164.071
      508        2.046        6.026            0      518.851      223.380      169.010
      509        1.975        5.866            0      498.810      187.670      172.443
      510        2.104        6.047            0      516.501      212.298      165.843
