  # frame#    Prot_CA   Prot_Backbone  Prot_Sidechain  Prot_All_Heavy Lig_wrt_Protein  Lig_wrt_Ligand
         0      0.000           0.000           0.000           0.000           0.000           0.000
         1      1.420           1.410           1.998           1.628           0.782           0.391
         2      1.488           1.501           2.129           1.731           0.856           0.530
         3      1.942           1.964           2.521           2.176           0.910           0.530
         4      1.829           1.823           2.557           2.112           0.837           0.521
         5      2.004           2.000           2.682           2.269           1.000           0.581
         6      1.861           1.883           2.641           2.195           0.817           0.574
         7      1.793           1.805           2.645           2.176           0.801           0.573
         8      1.867           1.869           2.688           2.223           1.476           1.041
         9      1.911           1.932           2.677           2.231           1.405           1.035
        10      1.803           1.817           2.631           2.150           1.431           0.929
        11      2.009           2.019           2.844           2.369           1.425           1.203
        12      1.936           1.966           2.710           2.282           1.784           1.150
        13      1.738           1.798           2.604           2.147           1.860           1.174
        14      2.036           2.075           2.887           2.420           1.817           1.146
        15      2.039           2.063           2.913           2.440           1.594           1.145
        16      2.209           2.230           3.038           2.605           1.554           1.086
        17      1.955           1.979           2.801           2.345           1.760           1.205
        18      2.127           2.144           3.006           2.532           1.456           0.876
        19      2.035           2.022           2.981           2.452           1.521           1.137
        20      2.032           2.031           2.943           2.428           1.929           0.917
        21      2.066           2.091           3.005           2.488           1.771           1.038
        22      2.266           2.246           3.027           2.577           1.741           1.100
        23      1.935           1.914           2.915           2.343           1.883           0.884
        24      2.066           2.075           3.013           2.488           1.474           0.845
        25      2.038           2.039           3.001           2.451           1.628           0.942
        26      1.893           1.869           2.872           2.312           1.498           0.994
        27      1.886           1.871           2.879           2.308           1.814           1.041
        28      2.022           2.028           2.987           2.434           1.572           1.027
        29      1.923           1.964           2.888           2.333           1.312           0.943
        30      1.896           1.921           2.824           2.282           1.399           0.892
        31      2.080           2.098           2.980           2.453           1.231           0.940
        32      2.050           2.085           2.962           2.434           1.366           1.072
        33      2.271           2.262           3.170           2.621           1.476           1.028
        34      1.904           1.900           2.909           2.323           1.453           0.979
        35      2.188           2.196           3.122           2.575           1.631           1.148
        36      2.168           2.173           3.084           2.536           1.358           0.812
