  Frame #         RMSD         rGyr      intraHB        MolSA         SASA          PSA
       72        0.663        5.493            0      471.800      105.921      150.353
       73        0.762        5.450            0      467.259      103.466      154.327
       74        0.708        5.514            0      472.756      106.071      150.904
       75        0.847        5.503            0      473.490       91.237      149.404
       76        0.778        5.616            0      474.375       88.463      153.143
       77        0.803        5.480            0      465.637       85.635      148.261
       78        0.909        5.601            0      470.874       97.733      137.599
       79        0.711        5.588            0      472.493       96.965      147.087
       80        0.817        5.513            0      467.116       86.557      152.432
       81        0.827        5.534            0      469.782       96.025      145.451
       82        0.698        5.524            0      472.157       89.114      150.055
       83        0.823        5.556            0      468.620       90.038      147.870
       84        0.845        5.610            0      475.791      120.013      155.289
       85        0.834        5.619            0      471.933      106.111      144.036
       86        0.810        5.618            0      470.947       99.729      154.567
       87        0.786        5.571            0      475.061       98.372      145.380
       88        0.761        5.490            0      471.348       91.463      149.494
       89        0.825        5.519            0      464.596      101.773      153.299
       90        0.758        5.469            0      470.257       94.839      153.073
       91        0.722        5.486            0      471.538       87.279      150.216
       92        0.883        5.390            0      467.612       96.786      152.020
       93        0.782        5.452            0      472.098       87.201      146.086
       94        0.856        5.579            0      467.923       95.496      157.490
       95        0.781        5.607            0      473.091      100.224      148.040
       96        0.904        5.579            0      471.534       93.157      149.355
       97        0.932        5.626            0      472.054       78.400      150.042
       98        0.828        5.574            0      471.353       92.244      150.323
       99        0.853        5.531            0      467.724      101.373      147.162
      100        0.835        5.617            0      471.490      113.410      153.680
      101        0.928        5.591            0      467.757      106.442      154.211
      102        0.855        5.499            0      470.734       95.906      146.644
      103        0.799        5.592            0      469.609       93.059      147.959
      104        0.710        5.617            0      478.116      105.102      150.185
      105        0.748        5.596            0      471.789       93.197      147.479
      106        0.796        5.588            0      473.263      104.280      148.757
      107        0.852        5.576            0      471.213      115.402      153.637
      108        0.794        5.589            0      471.956      114.744      153.499
      109        0.913        5.579            0      469.111      103.227      157.580
      110        0.861        5.478            0      469.948      125.502      152.257
      111        0.780        5.490            0      472.829      102.915      156.150
      112        0.894        5.501            0      465.543      103.272      150.672
      113        0.683        5.541            0      470.721       94.421      160.254
      114        0.792        5.600            0      478.006       87.495      153.340
      115        0.867        5.429            0      464.167       90.824      145.424
      116        0.860        5.437            0      469.798       90.176      152.158
      117        0.906        5.493            0      463.549      109.834      149.427
      118        0.876        5.559            0      472.260      107.583      143.261
      119        0.822        5.584            0      472.647      114.212      148.920
      120        0.765        5.520            0      474.466       87.975      155.343
      121        0.830        5.511            0      474.770      102.198      148.025
      122        0.850        5.591            0      473.120       97.649      155.464
      123        0.768        5.553            0      474.539      114.409      149.086
      124        0.950        5.477            0      470.442      115.320      154.131
      125        0.801        5.459            0      468.149       84.601      151.154
      126        0.884        5.496            0      470.430      100.353      157.910
      127        0.806        5.472            0      470.277       78.881      150.614
      128        0.936        5.345            0      470.664       89.308      156.389
      129        0.740        5.509            0      472.056       98.934      153.156
      130        0.669        5.551            0      475.441       85.291      155.065
      131        0.822        5.572            0      472.719      105.645      142.088
      132        0.863        5.517            0      472.485      105.921      149.690
      133        0.959        5.476            0      463.774      104.590      141.599
      134        0.883        5.593            0      469.649      106.351      151.770
      135        0.573        5.511            0      469.737      106.611      152.146
      136        0.661        5.591            0      476.391       89.473      147.417
      137        0.438        5.656            0      477.174       83.029      153.172
      138        0.697        5.478            0      475.987       80.753      154.399
      139        0.591        5.611            0      480.023       95.803      147.557
      140        0.830        5.621            0      473.753      105.388      154.812
      141        0.502        5.495            0      472.300       94.069      157.300
      142        0.731        5.529            0      473.226      103.924      155.477
      143        0.796        5.574            0      470.911       89.333      148.694
      144        0.825        5.487            0      470.665       92.105      152.727
      145        0.827        5.521            0      475.928      105.232      147.183
      146        0.912        5.504            0      475.980      110.073      148.118
      147        0.708        5.494            0      471.365       83.256      152.474
      148        0.640        5.429            0      467.150       77.555      152.192
      149        0.843        5.499            0      469.278       79.051      147.055
      150        0.819        5.528            0      471.037       72.235      149.955
      151        0.895        5.524            0      473.431       76.376      157.332
      152        0.852        5.543            0      475.657       75.111      144.290
      153        0.800        5.435            0      474.526       81.053      152.878
      154        0.647        5.517            0      470.173       69.142      159.116
      155        0.468        5.598            0      472.734       99.202      147.256
      156        0.711        5.565            0      475.157       93.814      154.676
      157        0.774        5.503            0      474.253       77.338      143.430
      158        0.729        5.558            0      471.033       81.754      154.378
      159        0.786        5.484            0      470.027      100.531      156.672
      160        0.733        5.473            0      468.431       80.425      148.971
      161        0.786        5.398            0      472.357       77.303      154.732
      162        0.800        5.478            0      471.137       75.280      151.693
      163        0.778        5.512            0      471.060       78.163      154.560
      164        0.673        5.546            0      474.191       93.082      151.333
      165        0.850        5.583            0      472.249       93.319      150.302
      166        0.773        5.560            0      473.694       98.701      146.641
      167        0.711        5.458            0      472.593       72.852      150.720
      168        0.719        5.482            0      470.647       75.464      149.805
      169        0.831        5.395            0      467.434       54.880      148.753
      170        0.621        5.470            0      469.344       50.259      159.508
      171        0.770        5.520            0      476.460       83.970      152.736
      172        0.690        5.444            0      468.639       88.731      152.348
      173        0.735        5.424            0      467.475       87.129      156.510
      174        0.830        5.653            0      475.989      104.915      146.949
      175        0.729        5.445            0      472.349       86.289      155.913
      176        0.728        5.580            0      471.505       96.477      153.748
      177        0.637        5.542            0      467.126      105.838      155.760
      178        0.933        5.496            0      471.041       83.812      158.986
      179        0.730        5.426            0      467.198       94.409      157.962
      180        0.571        5.544            0      469.678       86.110      156.981
      181        0.761        5.521            0      473.694       89.057      152.000
      182        0.716        5.508            0      470.501      100.793      150.543
      183        1.018        5.489            0      469.416       92.000      154.945
      184        0.706        5.539            0      472.041       95.856      151.282
      185        0.817        5.433            0      469.821       92.384      152.523
      186        0.707        5.606            0      473.562       91.317      153.402
      187        0.806        5.457            0      469.193       84.340      149.464
      188        0.744        5.474            0      472.152       82.212      151.093
      189        0.662        5.480            0      468.696       96.454      155.538
      190        0.864        5.447            0      471.813      106.425      160.544
      191        0.857        5.436            0      466.427       89.048      151.299
      192        0.811        5.426            0      472.242       83.399      151.103
      193        0.679        5.568            0      469.293       76.030      152.045
      194        0.636        5.591            0      470.734       96.752      153.987
      195        0.715        5.543            0      468.993       89.112      149.118
      196        0.700        5.558            0      470.326       85.986      156.046
      197        0.673        5.444            0      466.282       87.600      161.571
      198        0.636        5.568            0      470.247       88.145      154.791
      199        0.815        5.580            0      473.596      102.179      153.136
      200        0.734        5.545            0      471.132       91.809      155.144
      201        0.722        5.457            0      470.783       80.556      147.257
      202        0.708        5.411            0      469.196       67.384      151.962
      203        0.850        5.542            0      475.593       80.300      151.828
      204        0.849        5.428            0      468.928       71.279      153.346
      205        0.844        5.439            0      472.127       69.054      149.506
      206        1.060        5.332            0      467.527       49.295      158.515
      207        0.872        5.500            0      476.154       81.482      149.186
      208        0.919        5.434            0      473.894       79.122      157.774
      209        1.016        5.388            0      469.135       71.834      152.838
      210        1.105        5.349            0      470.452       63.217      158.332
      211        0.943        5.509            0      468.396       77.996      159.639
      212        1.001        5.374            0      471.002       80.642      157.519
      213        1.015        5.710            0      474.698      101.611      151.810
      214        1.082        5.746            0      472.928      100.098      156.702
      215        1.236        5.683            0      467.996      112.687      149.412
      216        1.154        5.634            0      470.660      101.170      148.364
      217        1.137        5.723            0      472.614       92.224      146.563
      218        1.069        5.650            0      471.919      114.105      146.451
      219        1.006        5.452            0      468.438       85.352      148.907
      220        1.065        5.710            0      473.095       87.426      151.343
      221        1.069        5.727            0      474.286      113.073      145.869
      222        1.079        5.684            0      471.432       75.993      151.861
      223        1.102        5.735            0      474.505       95.774      150.970
      224        0.984        5.674            0      476.344       63.328      158.554
      225        1.116        5.689            0      471.640       86.208      154.249
      226        1.190        5.730            0      469.870       99.765      150.738
      227        1.141        5.667            0      468.508       88.525      153.349
      228        1.045        5.711            0      470.673       76.367      153.429
      229        1.130        5.651            0      465.549       79.562      144.336
      230        1.020        5.723            0      471.562       83.922      147.743
      231        1.167        5.676            0      466.982       91.040      155.403
      232        1.118        5.620            0      468.099       92.616      151.907
      233        1.125        5.700            0      469.981       81.340      154.643
      234        1.172        5.723            0      472.293       77.119      145.997
      235        1.040        5.809            0      475.369       71.336      156.153
      236        1.035        5.697            0      473.015       77.387      150.176
      237        1.175        5.725            0      470.295       81.354      154.392
      238        1.145        5.774            0      475.399       91.994      158.218
      239        1.084        5.756            0      477.171       85.500      153.567
      240        1.061        5.726            0      473.201       81.033      153.082
      241        1.085        5.715            0      474.548       78.658      153.921
      242        1.054        5.760            0      477.407       70.873      157.960
      243        0.984        5.634            0      470.657       70.484      157.131
      244        1.144        5.735            0      474.808       82.589      153.067
      245        1.072        5.669            0      472.749       67.373      148.226
      246        1.006        5.750            0      477.994       76.584      153.963
      247        1.051        5.716            0      470.850       73.153      154.451
      248        0.959        5.676            0      476.144       72.089      152.262
      249        1.000        5.362            0      469.285       45.609      153.226
      250        0.894        5.451            0      471.894       57.779      157.863
      251        0.914        5.578            0      474.205       57.320      148.106
      252        1.133        5.758            0      475.807       89.080      148.236
      253        1.078        5.660            0      470.707       99.644      153.362
      254        1.009        5.656            0      471.563       76.750      148.139
      255        1.042        5.739            0      475.392       95.718      151.157
      256        0.903        5.782            0      477.488       90.554      152.619
      257        0.993        5.656            0      472.433       90.535      148.846
      258        1.059        5.738            0      475.289       82.523      148.316
      259        1.027        5.709            0      472.889       83.994      152.339
      260        1.020        5.311            0      466.180       76.043      150.185
      261        0.990        5.458            0      473.133       69.991      151.148
      262        0.702        5.530            0      470.949       75.418      152.274
      263        0.678        5.548            0      474.053       79.996      153.213
      264        0.779        5.530            0      472.681       61.908      157.739
      265        0.826        5.608            0      475.339       66.484      159.442
      266        0.802        5.471            0      469.643       67.470      148.708
      267        0.852        5.470            0      470.773       63.654      149.225
      268        0.808        5.481            0      473.926       64.384      152.975
      269        0.794        5.566            0      473.039       79.372      157.573
      270        0.624        5.586            0      473.839       51.038      156.481
      271        0.692        5.605            0      467.509       58.492      147.250
      272        0.763        5.447            0      464.280       66.520      155.607
      273        0.646        5.450            0      471.774       40.172      153.545
      274        0.559        5.580            0      470.825       46.526      146.507
      275        0.444        5.605            0      471.303       50.409      154.197
      276        0.734        5.614            0      473.033       56.874      148.939
      277        0.595        5.500            0      470.685       48.705      154.754
      278        0.684        5.545            0      470.033       54.807      152.007
      279        0.594        5.585            0      472.113       47.466      152.664
      280        0.698        5.595            0      470.094       54.988      154.702
      281        0.664        5.595            0      474.872       55.577      152.235
      282        0.723        5.606            0      477.542       60.313      152.813
      283        0.617        5.662            0      477.643       67.250      153.113
      284        0.826        5.526            0      466.444       74.071      161.610
      285        0.671        5.533            0      469.810       54.052      156.586
      286        0.726        5.556            0      472.817       69.258      157.027
      287        0.745        5.588            0      471.205       52.016      154.371
      288        0.696        5.554            0      469.887       63.090      162.193
      289        0.881        5.615            0      468.543       58.439      146.341
      290        0.786        5.484            0      467.218       51.461      151.649
      291        0.597        5.530            0      466.204       38.352      148.842
      292        0.805        5.465            0      473.641       61.857      148.885
      293        0.840        5.517            0      472.950       66.295      144.091
      294        0.810        5.462            0      472.241       63.367      150.587
      295        0.703        5.515            0      467.797       77.891      150.402
      296        0.760        5.574            0      473.803       62.812      155.276
      297        0.787        5.572            0      479.827       57.067      150.998
      298        0.756        5.541            0      468.364       79.559      147.268
      299        0.883        5.425            0      472.076       50.792      148.989
      300        0.819        5.500            0      474.609       44.942      151.846
      301        0.873        5.437            0      469.147       47.711      154.129
      302        0.769        5.495            0      471.100       45.761      154.148
      303        0.823        5.538            0      470.997       56.730      155.643
      304        0.712        5.532            0      474.900       56.633      151.967
      305        0.659        5.654            0      475.191       58.607      148.969
      306        0.766        5.517            0      466.306       62.048      148.928
      307        0.644        5.580            0      467.331       44.466      149.429
      308        0.659        5.520            0      464.700       57.574      156.981
      309        0.865        5.551            0      469.489       62.638      158.072
      310        0.753        5.629            0      472.361       55.466      160.014
      311        0.868        5.550            0      472.802       77.668      153.736
      312        0.978        5.549            0      463.900       81.068      148.073
      313        0.704        5.610            0      473.091       58.545      155.589
      314        0.744        5.521            0      468.995       58.479      148.043
      315        0.691        5.585            0      473.888       51.452      151.625
      316        0.770        5.525            0      468.915       55.579      150.268
      317        0.755        5.571            0      470.002       51.191      154.344
      318        0.707        5.537            0      470.344       55.027      153.350
      319        0.593        5.526            0      473.718       64.297      152.744
      320        0.679        5.618            0      473.734       56.392      151.411
      321        0.759        5.599            0      469.947       72.610      146.053
      322        0.673        5.584            0      472.336       56.605      156.632
      323        0.792        5.539            0      468.008       66.813      154.333
      324        0.940        5.442            0      465.634       54.997      155.511
      325        0.979        5.411            0      463.124       44.411      158.208
      326        0.793        5.479            0      473.187       51.542      148.136
      327        0.697        5.630            0      472.844       72.949      146.199
      328        0.717        5.553            0      473.378       50.002      153.671
      329        0.755        5.553            0      467.419       69.671      156.703
      330        0.706        5.599            0      474.993       59.948      145.806
      331        0.876        5.493            0      466.501       61.494      145.121
      332        0.650        5.606            0      470.432       59.979      153.631
      333        0.768        5.587            0      476.098       66.442      155.975
      334        1.027        5.456            0      469.100       60.107      155.292
      335        1.061        5.651            0      468.256       68.621      153.547
      336        1.062        5.608            0      469.435       65.053      151.186
      337        1.001        5.749            0      481.185       68.424      157.299
      338        1.076        5.680            0      473.232       81.803      148.837
      339        1.121        5.740            0      476.857       65.280      149.132
      340        0.963        5.770            0      476.694       57.230      144.095
      341        1.032        5.612            0      473.384       79.761      150.725
      342        1.134        5.731            0      476.281       92.129      150.597
      343        1.054        5.657            0      472.128       75.257      148.571
      344        1.184        5.742            0      474.227       73.913      152.441
      345        1.113        5.665            0      470.639       63.095      148.217
      346        1.034        5.697            0      471.912       76.531      151.270
      347        1.086        5.784            0      480.709       67.244      148.078
      348        1.181        5.746            0      473.464       72.740      150.233
      349        0.939        5.677            0      472.114       68.772      148.000
      350        0.859        5.633            0      475.617       89.546      150.077
      351        0.814        5.625            0      478.063       73.035      148.644
      352        0.860        5.440            0      471.576       60.581      148.787
      353        0.935        5.623            0      469.292       82.392      139.788
      354        0.658        5.566            0      468.901       51.185      150.980
      355        0.652        5.663            0      481.491       56.856      151.569
      356        0.842        5.582            0      470.885       68.686      155.434
      357        0.849        5.458            0      463.076       56.082      146.550
      358        0.748        5.535            0      469.301       77.433      156.334
      359        0.743        5.574            0      477.328       82.072      150.299
      360        0.818        5.444            0      465.068       56.766      157.942
      361        0.749        5.546            0      474.059       62.640      152.964
      362        0.710        5.564            0      476.141       62.402      159.366
      363        0.819        5.475            0      467.153       64.120      155.724
      364        0.749        5.473            0      474.487       51.234      154.068
      365        0.754        5.516            0      471.520       64.410      154.545
      366        0.663        5.337            0      462.040       47.237      154.767
      367        0.854        5.549            0      471.303       67.171      153.575
      368        0.759        5.542            0      474.383       71.351      149.363
      369        0.839        5.673            0      479.050       73.376      153.338
      370        0.864        5.435            0      471.618       83.397      144.715
      371        0.666        5.506            0      471.149       69.169      151.992
      372        0.775        5.535            0      478.552       59.527      151.720
      373        0.831        5.595            0      468.466       70.772      151.622
      374        0.712        5.559            0      470.292       60.241      156.153
      375        0.722        5.583            0      471.053       56.130      154.356
      376        0.797        5.492            0      467.802       62.914      151.036
      377        0.583        5.543            0      476.948       59.808      157.584
      378        0.840        5.467            0      472.613       49.170      148.734
      379        0.776        5.486            0      473.028       60.861      147.068
      380        0.715        5.569            0      477.835       47.244      145.168
      381        0.811        5.460            0      466.447       54.185      154.378
      382        0.855        5.595            0      470.059       65.573      144.567
      383        0.780        5.423            0      471.077       45.471      148.406
      384        0.668        5.513            0      467.771       60.033      153.456
      385        0.899        5.543            0      471.251       55.795      149.421
      386        0.670        5.564            0      471.782       56.860      152.403
      387        0.687        5.528            0      471.112       42.497      153.623
      388        0.826        5.643            0      473.386       62.108      151.167
      389        0.769        5.456            0      472.540       56.731      153.694
      390        0.789        5.572            0      469.264       69.274      149.534
      391        0.758        5.529            0      475.367       66.219      144.240
      392        0.781        5.507            0      472.109       56.359      154.692
      393        0.951        5.666            0      473.174       67.519      147.167
      394        0.987        5.522            0      472.691       70.237      150.228
      395        1.077        5.726            0      476.220       96.326      150.323
      396        1.034        5.691            0      475.390       72.533      147.805
      397        1.013        5.488            0      469.585       86.077      151.803
      398        1.091        5.708            0      474.352       78.807      152.807
      399        1.102        5.768            0      480.348      110.076      155.624
      400        1.035        5.693            0      476.770       76.663      152.636
      401        1.045        5.708            0      476.988       98.750      157.778
      402        1.088        5.674            0      474.550       91.731      149.529
      403        1.103        5.744            0      475.248      102.742      148.003
      404        1.140        5.696            0      480.044       84.877      147.819
      405        1.148        5.720            0      478.166      107.546      149.897
      406        1.082        5.670            0      473.957      108.495      148.196
      407        1.006        5.656            0      475.894       77.471      150.271
      408        1.197        5.783            0      475.593      126.287      149.686
      409        1.116        5.789            0      477.466      112.477      154.442
      410        1.023        5.661            0      476.663      117.803      150.771
      411        1.123        5.698            0      474.257      106.203      154.173
      412        1.229        5.726            0      475.840      101.663      143.135
      413        1.125        5.725            0      474.121       84.623      149.475
      414        1.152        5.760            0      479.546      111.295      148.882
      415        1.041        5.673            0      472.319      107.200      150.145
      416        1.237        5.833            0      479.716      108.582      139.725
      417        1.052        5.718            0      476.873       98.246      150.023
      418        1.198        5.775            0      479.486      118.216      144.285
      419        1.004        5.407            0      474.368       84.436      152.266
      420        1.060        5.368            0      466.681       81.059      150.228
      421        1.020        5.426            0      473.863       88.439      152.001
      422        1.047        5.458            0      469.887       77.335      150.551
      423        1.083        5.419            0      468.241       75.273      148.389
      424        1.013        5.518            0      475.617       94.264      154.132
      425        1.080        5.381            0      468.490       67.312      152.613
      426        1.034        5.330            0      467.071       63.170      152.336
      427        1.053        5.345            0      465.629       56.848      153.731
      428        0.986        5.439            0      472.020       60.382      155.577
      429        0.947        5.420            0      467.935       79.129      159.360
      430        1.052        5.697            0      472.766       77.670      145.933
      431        0.936        5.709            0      473.875      104.160      151.620
      432        0.958        5.628            0      474.816       62.514      147.122
      433        1.172        5.672            0      470.026       81.856      143.450
      434        1.144        5.715            0      476.397       90.783      148.650
      435        1.073        5.739            0      478.269       89.801      152.321
      436        1.112        5.701            0      476.415       84.513      141.723
      437        1.109        5.721            0      477.706       88.210      141.517
      438        1.082        5.740            0      478.525       70.091      146.541
      439        1.063        5.731            0      479.281       66.032      154.231
      440        1.180        5.769            0      479.186       79.496      148.216
      441        1.096        5.733            0      475.054       73.602      152.285
      442        1.068        5.744            0      474.107       90.076      152.833
      443        1.082        5.724            0      476.348       80.315      153.325
      444        1.135        5.673            0      470.488       71.158      152.423
      445        1.039        5.511            0      470.977       77.579      154.159
      446        1.124        5.830            0      475.409       94.418      154.934
      447        1.133        5.688            0      471.093      109.821      156.145
      448        1.071        5.726            0      475.724       88.440      149.065
      449        1.123        5.744            0      475.930       66.752      151.288
      450        1.092        5.721            0      476.608       89.227      150.855
      451        1.117        5.736            0      472.539       96.671      156.059
      452        1.168        5.801            0      479.551       87.866      146.802
      453        1.094        5.759            0      477.916       89.480      152.005
      454        1.024        5.812            0      481.601       73.897      155.800
      455        1.169        5.725            0      476.999       81.567      147.554
      456        1.102        5.774            0      478.284       78.310      155.020
      457        1.150        5.729            0      478.158       83.819      147.538
      458        1.036        5.775            0      477.707       62.734      156.224
      459        1.190        5.750            0      473.262       99.288      147.133
      460        1.070        5.647            0      471.948       88.454      151.254
      461        0.984        5.747            0      478.951       87.173      156.375
      462        0.971        5.764            0      478.454       61.532      149.871
      463        1.072        5.642            0      467.616       62.820      152.643
      464        1.114        5.673            0      473.098       75.232      158.253
      465        1.032        5.632            0      472.582       76.997      153.110
      466        1.050        5.730            0      480.832       71.505      149.689
      467        1.092        5.706            0      473.014       84.099      153.088
      468        1.093        5.706            0      474.893       76.525      150.019
      469        0.984        5.694            0      470.055       83.857      155.373
      470        0.949        5.688            0      473.312       80.092      160.110
      471        0.890        5.567            0      474.503       71.370      154.829
      472        1.031        5.630            0      468.371       66.103      153.622
      473        1.081        5.719            0      475.816       72.148      156.703
      474        0.961        5.725            0      477.070       73.367      148.344
      475        0.991        5.695            0      477.828       69.247      151.611
      476        0.914        5.677            0      473.878       67.207      149.545
      477        1.004        5.633            0      471.627       69.051      152.580
      478        1.092        5.709            0      476.447       76.888      149.729
      479        0.913        5.740            0      479.963       74.199      152.427
      480        0.976        5.523            0      472.749       70.990      159.999
      481        0.783        5.625            0      476.951       74.730      157.362
      482        0.617        5.510            0      467.446       58.277      147.822
      483        0.632        5.600            0      474.139       65.394      150.930
      484        0.758        5.688            0      475.984       69.154      150.059
      485        0.684        5.634            0      479.501       70.777      152.796
      486        0.684        5.655            0      472.787       68.752      146.458
      487        0.793        5.510            0      472.226       57.136      157.816
      488        0.791        5.575            0      474.727       60.772      151.861
      489        0.824        5.548            0      471.641       55.126      154.010
      490        0.685        5.571            0      474.443       74.895      152.210
      491        0.872        5.516            0      472.503       65.851      145.379
      492        0.824        5.561            0      472.157       81.451      151.777
      493        0.810        5.577            0      473.587       61.422      149.303
      494        0.848        5.543            0      466.429       44.996      142.833
      495        0.849        5.555            0      469.873       66.791      154.743
      496        0.780        5.559            0      474.486       56.100      153.875
      497        0.783        5.476            0      472.526       42.181      157.347
      498        0.683        5.514            0      473.474       60.331      153.413
      499        0.714        5.563            0      474.289       58.211      152.309
      500        0.800        5.690            0      480.635       65.454      149.239
      501        0.755        5.519            0      478.324       53.650      148.259
      502        0.814        5.497            0      470.896       55.455      146.216
      503        0.775        5.504            0      472.934       55.726      151.860
      504        0.661        5.409            0      466.576       69.396      151.921
      505        0.755        5.529            0      467.130       90.127      154.034
      506        0.722        5.405            0      470.169       74.042      152.395
      507        0.863        5.431            0      473.700       56.049      150.883
      508        0.674        5.553            0      474.597       53.570      154.811
      509        0.742        5.530            0      477.269       69.885      150.034
      510        0.742        5.548            0      473.934       54.807      150.898
